微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
1768935374,Ozz8XFXqV,名侦探柯南情报局,2024-10-01 20:34:50,名侦探柯南 动画VS漫画 #名侦探柯南# ,9,13,30,中国,重庆,重庆,更新柯南情报❤️不定时更新柯南语录❤️个人兴趣博❤️偶尔还会腹黑吐槽❤️,201,174万,f,https://m.weibo.cn/u/1768935374?,https://m.weibo.cn/detail/Ozz8XFXqV,
7479667659,OzzlRxCTt,年年思夏,2024-10-01 21:06:37,名侦探柯南周边 出/换p6p7灰原哀相关，优先换红圈的～有其他灰原哀相关也可以问问 ,0,4,0,中国,上海,上海,江南无所有，聊赠一枝春。,17,22,f,https://m.weibo.cn/u/7479667659?,https://m.weibo.cn/detail/OzzlRxCTt,
7834962636,OzzlvEute,forever_young_all,2024-10-01 21:05:45,名侦探柯南周边  铃木园子拍立得 【18包邮非偏远】 ,0,0,0,中国,天津,天津,,69,18,f,https://m.weibo.cn/u/7834962636?,https://m.weibo.cn/detail/OzzlvEute,
7711618288,OzzkHsLJd,肉肉post,2024-10-01 21:03:45,又又又忘记发微博啦~纯黑if线更新到第七章。正文27万字已完结。 安室透乙女，连载文名《别和我装警察！》，正经文名《东京湾25度》。 个站作品首页：网页链接 爱发电（肉肉post）合集：网页链接 lofter（肉肉post）合集：网页链接  #安室透BG##肉肉post# ...全文,0,0,0,日本,日本,N/A,一个平平无奇乙女向创作者,62,1213,f,https://m.weibo.cn/u/7711618288?,https://m.weibo.cn/detail/OzzkHsLJd,
3288219044,OzzjGgWMO,再来十杯葡妆淡抹吧,2024-10-01 21:01:14,名侦探柯南周边  出柯南觅影包世良竖版gr  带价私 ,0,0,0,中国,陕西,N/A,随便发发 爱咋咋地/镇魂,457,257,f,https://m.weibo.cn/u/3288219044?,https://m.weibo.cn/detail/OzzjGgWMO,
1000236164,OzzdqdFRD,灰原哀SherryT_V,2024-10-01 20:45:49,灰原哀是神📺#灰原哀# 🎧#宫野志保# 【哀神纪事】 【20241001热帖播报】 黑X万赞1⃣️则👍🏻（近万转）  #名侦探柯南#  专栏 · 哀神の热帖播报机 ,0,1,16,中国,天津,天津,为哀发电电视台🎧,54,5793,f,https://m.weibo.cn/u/1000236164?,https://m.weibo.cn/detail/OzzdqdFRD,
6592540240,OzzjsFcaj,柯南探,2024-10-01 21:00:41,“他说他迟早会想出办法 就算拼死也要回来 所以新一哥哥希望 在那之前你能够等他”  ——《名侦探柯南》 ,0,0,2,中国,新疆,巴音郭楞蒙古自治州,有事联系剧番,1101,25.9万,f,https://m.weibo.cn/u/6592540240?,https://m.weibo.cn/detail/OzzjsFcaj,
6905184468,Ozzjbc2WM,番剧娘,2024-10-01 21:00:00,“不要露出那种表情，我会赌上性命保护你的。”  ——《名侦探柯南》 ,0,0,0,中国,新疆,巴音郭楞蒙古自治州,,792,20.4万,f,https://m.weibo.cn/u/6905184468?,https://m.weibo.cn/detail/Ozzjbc2WM,
7497295353,OzzikaJGn,我想有钱和大米,2024-10-01 20:57:54,名侦探柯南周边 出出 ,0,0,0,中国,陕西,N/A,,226,16,f,https://m.weibo.cn/u/7497295353?,https://m.weibo.cn/detail/OzzikaJGn,
7804251697,Ozzidtsnl,Xfbby,2024-10-01 20:57:38,SSR交换站   🥬出帕恰狗普 黄油小熊普 Fly稀 布丁狗普 柠檬普 有兽焉普 灰原哀 安室透 柯南  垂耳兔普 鲨鱼普稀 小王子普稀 疯狂动物城普稀 ,0,1,0,中国,山东,N/A,一块饼՞˶･֊･˶՞,400,4.3万,f,https://m.weibo.cn/u/7804251697?,https://m.weibo.cn/detail/Ozzidtsnl,
7834962636,OzzgXtXgw,forever_young_all,2024-10-01 20:54:31,名侦探柯南周边  诸伏景光  【15包邮非偏远】 ,0,0,0,中国,天津,天津,,69,18,f,https://m.weibo.cn/u/7834962636?,https://m.weibo.cn/detail/OzzgXtXgw,
7856775991,OzzfSFUpi,祈岁念平安,2024-10-01 20:51:53,名侦探柯南小卡中转站  100包所有 ,0,0,0,中国,浙江,台州,,65,51,f,https://m.weibo.cn/u/7856775991?,https://m.weibo.cn/detail/OzzfSFUpi,
7218935462,OzyYaxvgK,柯研所,2024-10-01 20:08:15,#名侦探柯南#猫耳朵酥和苹果花林糖周边样式公开，明天开始鸟取柯南侦探社限定发售 （TI） ,0,3,17,中国,福建,福州,分享《名侦探柯南》新消息，分析解读，特色柯研内容，会有主观判断看法。头像壁纸原图与详细解读见「柯研所」微信公众号及B站@柯研所DCI 。,75,44.3万,m,https://m.weibo.cn/u/7218935462?,https://m.weibo.cn/detail/OzyYaxvgK,
7372836436,Ozzf0pjUy,可爱的名侦探,2024-10-01 20:49:43,江户川柯南574848小灰灰蓝色头像框 ,0,1,0,中国,广东,潮州,禁止取关取关拉黑。真相只有一个真実はいつもひとつ🍳🍱🍔🍣,7202,6944,f,https://m.weibo.cn/u/7372836436?,https://m.weibo.cn/detail/Ozzf0pjUy,
6422165728,OzxXJrVkW,汪汪可可星冰乐,2024-10-01 17:34:24,赤安#赤安# ❤️💛摊宣【CP30双日参展d3d4｜陆A11】 专区：名侦探柯南-赤安街道 新做了一些东西还有一些gzcp的余量 *紧急滑铲可能有bug‼️ 总之欢迎大家来找我玩！👏 ,23,3,51,中国,浙江,绍兴,平平无奇的同人女，想画就画了,1568,5.5万,f,https://m.weibo.cn/u/6422165728?,https://m.weibo.cn/detail/OzxXJrVkW,
7338767320,OzzdY0trP,协奏曲7717,2024-10-01 20:47:09,名侦探柯南周边  出出赤井秀一吧唧 🥬多收🍞 ,0,3,0,中国,山东,临沂,,443,29,f,https://m.weibo.cn/u/7338767320?,https://m.weibo.cn/detail/OzzdY0trP,
5637592830,OzzaKspfi,安室透零零宝贝,2024-10-01 20:39:14,名侦探柯南周边  出/换 ,0,0,0,中国,河北,N/A,赤安宝贝💒,399,373,m,https://m.weibo.cn/u/5637592830?,https://m.weibo.cn/detail/OzzaKspfi,
7775566969,OzyjgsNxu,莫子每天都觉得好饿,2024-10-01 18:27:28,玩辣大侦探，你坠入爱河辣！ #名侦探柯南##工藤新一##毛利兰##新兰#新兰 ,10,20,65,中国,黑龙江,哈尔滨,我是莫子 职业是蹲五年大牢业余画点破画 混乱邪恶杂食人 bg纯爱战士！！！,91,4591,m,https://m.weibo.cn/u/7775566969?,https://m.weibo.cn/detail/OzyjgsNxu,
7399514400,OzzakaC8f,烤了一辈子玉米的玉米叔,2024-10-01 20:38:11,名侦探柯南周边  换其他兰谷 ,0,0,0,中国,河北,邯郸,因为收出物互关的宝宝隔一段时间会移出粉丝哦,306,30,f,https://m.weibo.cn/u/7399514400?,https://m.weibo.cn/detail/OzzakaC8f,
5758293620,Ozz7hoG1V,ACG漫娘,2024-10-01 20:30:41,“如果让你哭泣的话，我会很伤脑筋的。”  ——《名侦探柯南》第10话 ,0,0,3,中国,新疆,巴音郭楞蒙古自治州,天天看动漫,149,12.9万,f,https://m.weibo.cn/u/5758293620?,https://m.weibo.cn/detail/Ozz7hoG1V,
7748322260,Ozz6UlMBy,金奖啦,2024-10-01 20:29:46,名侦探柯南周边  韩国M1快闪 有人拼吗！ 明天去 已找好代！ 吧唧30/个 （不含车马） 大家一起均摊车马 ！ ,0,0,0,中国,北京,北京,出/收物～人很好 有什么大胆问,333,149,f,https://m.weibo.cn/u/7748322260?,https://m.weibo.cn/detail/Ozz6UlMBy,
7733124537,Ozz6p0pcS,菲主流天后,2024-10-01 20:28:31,世界果然是属于厚脸皮或者坚持不懈的人的 我今天去福尔摩斯博物馆 柯南的活动已经结束了 我问了两个工作人员都说结束了 我坚持问到收银台那儿 她就送了我一张明信片 ,0,0,2,英国,英国,N/A,喜欢胡言乱语,369,57,f,https://m.weibo.cn/u/7733124537?,https://m.weibo.cn/detail/Ozz6p0pcS,
7892518684,Ozz691Tfe,记下昨夜雨,2024-10-01 20:27:53,名侦探柯南周边 求出tv版啊啊啊啊啊啊特别想吃还没凑齐！！妈咪有的尽快联系我！ ,0,0,0,中国,广东,佛山,删删改改晦涩的瘾,160,148,m,https://m.weibo.cn/u/7892518684?,https://m.weibo.cn/detail/Ozz691Tfe,
6012453968,Ozz44bJt7,有点忘记了-,2024-10-01 20:22:46,名侦探柯南周边 卡游觅影包，随便出点。 ,0,0,0,中国,四川,成都,,213,19,f,https://m.weibo.cn/u/6012453968?,https://m.weibo.cn/detail/Ozz44bJt7,
7084741095,Ozz3E4VVy,-樹楠椿下_,2024-10-01 20:21:43,名侦探柯南周边  推推车 ,0,0,0,中国,青海,N/A,,301,243,f,https://m.weibo.cn/u/7084741095?,https://m.weibo.cn/detail/Ozz3E4VVy,
6134153518,Ozz2Cfil7,Traveler_贺峻霖,2024-10-01 20:19:12,名侦探柯南周边 出，均原价走平台不提确 ,0,0,0,中国,湖北,N/A,霖霖照顾好自己！！！！！！！,275,49,f,https://m.weibo.cn/u/6134153518?,https://m.weibo.cn/detail/Ozz2Cfil7,
6592540240,Ozz20jf1e,柯南探,2024-10-01 20:17:41,“不要丢下我一个人”  ——《名侦探柯南》 ,0,0,3,中国,新疆,巴音郭楞蒙古自治州,有事联系剧番,1101,25.9万,f,https://m.weibo.cn/u/6592540240?,https://m.weibo.cn/detail/Ozz20jf1e,
5495187207,OzpTCxDaK,郝溪漫剪,2024-09-30 21:02:19,小兰壁纸｜动漫壁纸｜小兰 cr：清风壁纸 #毛利兰##名侦探柯南##‎动漫壁纸# ,0,13,38,中国,河北,沧州,感谢关注吖～图片/视频投稿请私信，他人稿件暂时不接受投稿哦～,3167,3.9万,m,https://m.weibo.cn/u/5495187207?,https://m.weibo.cn/detail/OzpTCxDaK,
6636765688,Ozz1tcte9,大润发专业杀鱼30年,2024-10-01 20:16:22,名侦探柯南周边 出主兰盘少量新兰纸片 共355半包非偏 走pt但尾火需提确 另开链接放单号 可定尾 定金30% ,0,0,0,中国,海南,昌江黎族自治县,镇魂/看主页默认新兰永恒 男主解女主解擦擦闭嘴你家正主超爱兰,513,78,f,https://m.weibo.cn/u/6636765688?,https://m.weibo.cn/detail/Ozz1tcte9,
5852741822,Ozz0Pk1V5,芸早Soda,2024-10-01 20:14:47,简简单单做个cp30摊宣  【摊位名】杂粮煎饼 【摊位号】柒G08 种种原因我们摊位还是在es专区  ⭐具体规则请看p9  es：飒杏小说本，乙女向，随书一起两张明信片p2，3。明信片可以单领 绘旅人：风砚小方卡p4（11款），可单领可all 寄售：名侦探柯南p5、小排球p6p7、黑执事p8 ,1,1,1,中国,江苏,常州,绘旅人风砚罗夏叶瑄司岚//瓦尼塔斯&amp;诺艾//花亦山小季花忱//动森//不玩了但还爱的i7万，食物语阿喻，恋与周棋洛，smh关。,615,248,f,https://m.weibo.cn/u/5852741822?,https://m.weibo.cn/detail/Ozz0Pk1V5,
6648846916,OzyZabnGg,是面香呀,2024-10-01 20:10:40,柯哀  有没有柯哀党愿意国庆一起去上海新世纪城的柯南cafe！我们可以一起吃饭一起逛谷店，如果你想逛柯南展咱们也可以一起！我还会背柯哀的痛包！ ,0,0,0,中国,上海,上海,⸜(๑⃙⃘'ᵕ'๑⃙⃘)⸝⋆*,122,18,f,https://m.weibo.cn/u/6648846916?,https://m.weibo.cn/detail/OzyZabnGg,
5847514085,OzyZ5b5UL,为啥为啥为啥呀,2024-10-01 20:10:29,电影《危机航线》，可以类比成柯南剧场版，只是少了推理的部分，但是无所不能的男主以及匪夷所思的动机和剧情进展都是一样的。 刘德华为家人拼尽全力，和屈楚萧进行了两个狂躁症病人的对决，刘德华发作时画面变红，屈楚萧犯病时画面变绿，还挺有意思的。 开始我还以为王龙正会是劫机犯头头，没想到是屈 ...全文,0,0,0,中国,香港,N/A,好好活着的人类,299,65,f,https://m.weibo.cn/u/5847514085?,https://m.weibo.cn/detail/OzyZ5b5UL,
7592401864,OzmluE624,柠季,2024-09-30 12:00:00,让小柠看看， 是谁~在柠季×柯南主题店拍了这么多美美的照片！ 原来，主题店不仅有联名纸袋、杯套、自拍牌、大吧唧... 还这么好拍！！！ 宝子们快来一起打卡吧！  👀想要一个全是柯南周边打卡照的评论区 ⌚️10月7日抽3个幸运柯南迷，送[随机限定联名周边] 柠季#柠季名侦探柯南# ...全文,26,83,34,中国,上海,上海,喝柠季，添活力！  ☎️官方合作咨询热线：4006770070,59,18.5万,m,https://m.weibo.cn/u/7592401864?,https://m.weibo.cn/detail/OzmluE624,
6592540240,OzyXWxzTi,柯南探,2024-10-01 20:07:41,“我就在你身边呐。”  ——《名侦探柯南：绝海的侦探》 ,0,0,1,中国,新疆,巴音郭楞蒙古自治州,有事联系剧番,1101,25.9万,f,https://m.weibo.cn/u/6592540240?,https://m.weibo.cn/detail/OzyXWxzTi,
3823859821,OzyXjwaud,最后都是灰_,2024-10-01 20:06:07,安室透#cp30摊宣#CP30#安室透#   终于等到了CP30！！！ CP30 二期双日参展：10.6-7  摊位专区：柯南-安室透中心街道 摊位名：All透杂食快乐摊  摊位号：陆D35 全文试阅：lofter北极熊的吧唧 非常感谢阿落老师的支持和帮助~~~  详细内容请见宣传海报  首发新刊：  清水无CP本《幕前余兴 ...全文,1,3,0,中国,北京,北京,自娱自乐的咸鱼。。。,434,915,f,https://m.weibo.cn/u/3823859821?,https://m.weibo.cn/detail/OzyXjwaud,
2784150377,OzyWnrg5l,不舟不归,2024-10-01 20:03:50,小柯南，只差一个小兰配啦 不舟不归的微博视频 ,0,0,0,中国,海南,海口,顺顺利利平平安安，健健康康开开心心,653,94,m,https://m.weibo.cn/u/2784150377?,https://m.weibo.cn/detail/OzyWnrg5l,
6973337875,OzyUvtuVN,吃布卡多吗,2024-10-01 19:59:12,新🍉速递！！！  王者将会和柯南联动产出皮肤，有可能是小卤蛋和马可波罗！  #王者荣耀##王者s37新赛季今日开启##游园集结令# ,0,2,12,中国,河南,信阳,Sincere and passionate present！,1169,1.7万,m,https://m.weibo.cn/u/6973337875?,https://m.weibo.cn/detail/OzyUvtuVN,
5768538988,OzyS6cTFl,Luck星耀,2024-10-01 19:53:17,名侦探柯南周边 预出 图上的价格合适吗 ,0,0,0,中国,河北,沧州,,379,131,f,https://m.weibo.cn/u/5768538988?,https://m.weibo.cn/detail/OzyS6cTFl,
3858356973,OzyRdqbi9,愚者000,2024-10-01 19:51:07,名侦探柯南 仿#名侦探柯南# 画风稿展示#松田阵平##萩原千速# ,0,1,0,中国,新疆,巴音郭楞蒙古自治州,仿各种画风，有背景可帮忙贴，工坊/画加：愚者ooo,145,6.1万,f,https://m.weibo.cn/u/3858356973?,https://m.weibo.cn/detail/OzyRdqbi9,
7455610975,OzyR7oXLy,Odwbimd_等鸡总新书完结版,2024-10-01 19:50:52,名侦探柯南周边 收如图，不单收。或者用等级换 部分标价可以算心理价 ,0,2,0,中国,山东,泰安,❌ 单取！  学生党周六晚回消息！ 收图/有急事＋v:ZAX20080208 出/收物走zz,458,329,f,https://m.weibo.cn/u/7455610975?,https://m.weibo.cn/detail/OzyR7oXLy,
7770071311,Ozy6olreu,神性恋,2024-10-01 17:55:45,工藤新一#工藤新一# #江户川柯南#  又又又收到了@送客-是一只懒狗 老师的可爱签绘，烤奶宝宝你是一杯小甜品我要吃掉你😋 ,2,5,15,中国,山西,太原,花眼里看见花满楼,288,5382,f,https://m.weibo.cn/u/7770071311?,https://m.weibo.cn/detail/Ozy6olreu,
7738108629,OzyQoAE3a,yi只绿豆,2024-10-01 19:49:06,名侦探柯南周边  多少都出 满80包邮 ,0,2,0,中国,河南,洛阳,金智秀未公开女友,414,290,f,https://m.weibo.cn/u/7738108629?,https://m.weibo.cn/detail/OzyQoAE3a,
7291410882,OzyPwk52T,天津画饼大师_,2024-10-01 19:46:56,名侦探柯南周边 未拆 想换服部平次 可补差价 ,0,0,0,中国,天津,天津,📌𝙏𝙁𝘽𝙊𝙔𝙎 𝙎𝙀𝙑𝙀𝙉𝙏𝙀𝙀𝙉,797,754,f,https://m.weibo.cn/u/7291410882?,https://m.weibo.cn/detail/OzyPwk52T,
7537917185,OzyP1FA6Y,懒得吃薯饼,2024-10-01 19:45:43,名侦探柯南周边  出出出 ,0,1,1,中国,湖南,N/A,没你我瞬间变尘埃,870,1019,f,https://m.weibo.cn/u/7537917185?,https://m.weibo.cn/detail/OzyP1FA6Y,
