微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5132186642546767,PdvjWaGwT,CarEngineer何先生,2025-02-09 17:08:29,#雷军开小米YU7实测一千公里# 说者无意，听者有心， 雷军不小心透露了小米YU7的真实续航能力 已知雷军开车15小时，中间休息两次，跑了1310公里，平均车速100以上。  那么按照最严苛的状态，中间两次休息都充电了，而且是从0%-100%的充电，那么小米YU7满电出发，真实高速续航就是467公里。  低温: -10℃ ...全文,1,13,37,中国,江苏,苏州,,999,147万,男,https://weibo.com/u/1677920540,https://m.weibo.cn/detail/PdvjWaGwT,PdvjWaGwT
5132184180755148,PdvfY3arO,盼兮大盆友,2025-02-09 16:58:43,#雷军开小米YU7实测一千公里#屁股好看，这个尾灯辨识度拉满，就看价格了，估计比Model Y低？ ,0,6,15,中国,广东,深圳,一个爱自驾游的女生 分享玩车 / 数码日常 👉理想 L7  Max 车主,839,64.8万,女,https://weibo.com/u/6433234952,https://m.weibo.cn/detail/PdvfY3arO,PdvfY3arO
5131792196047478,Pdl3JpndY,雷军,2025-02-08 15:01:06,这个声浪不错吧？,57,377,1601,中国,江苏,宿迁,小米董事长，金山软件董事长。业余爱好是天使投资。,1546,2539.5万,男,https://weibo.com/u/1749127163,https://m.weibo.cn/detail/Pdl3JpndY,Pdl3JpndY
5132400743154582,PdATgdeEm,奶香的杏梨,2025-02-10 07:19:15,这次泰方领导来，指名要求会见小米公司的高管，目的是希望小米去泰方投资建厂。因为雷军没有参加见面，只是派出了有国际大公司背景的小米高管CFO林世伟参加，所以有人觉得雷军之所以没有参加，是因为他不会说英语。再有，雷军不参加，实在是不应该，因为公司决策人不到，怎么让对方认可合作诚意呢？ 我 ...全文,1,1,207,中国,四川,N/A,诚信带襌，主打共赢！,245,30.4万,男,https://weibo.com/u/6535321174,https://m.weibo.cn/detail/PdATgdeEm,PdATgdeEm
5132399673344150,PdARxe1XU,西厅鹿鸣,2025-02-10 07:15:00,新年第一个超大杯期待安卓之光 早安，同志们！  雷军 ,0,6,7,俄罗斯,俄罗斯,N/A,莫斯科大学小米俱乐部IRC主任 | TenYearsMiFans | 米家好物推荐官,2805,738,男,https://weibo.com/u/6283569568,https://m.weibo.cn/detail/PdARxe1XU,PdARxe1XU
5132398664876944,PdAPUksIo,英语演讲精华,2025-02-10 07:11:00,俞敏洪辣评商业大佬英语：雷军还是挺勇敢的，要是我打死我也不说。   #英语演讲精华# 新行情的微博视频 #演讲精华#VOAEC精选#ted演讲##ted# ,0,0,2,中国,湖南,益阳,精心收藏全世界经典英语演讲，融知识，趣味和时尚潮流于一体，好看过瘾，还能学英语！亲，加我关注，让你的英语在笑声中进步！（原@艾烁英语演讲）,1043,22.6万,男,https://weibo.com/u/2442593855,https://m.weibo.cn/detail/PdAPUksIo,PdAPUksIo
5132398228407346,PdAPczh8m,津门玄竹,2025-02-10 07:09:16,【发好微博需掌握的三个要点】#如何发好微博# ?，雷军说：清楚，有趣，拉互动。雷军为什么计划每小时发一条微博? 津门玄竹的微博视频 ,7,9,21,中国,天津,天津,感恩有您关注！ 国学修行者，传统文化传播者。 公告：部分素材源于网络与粉丝投稿，多经二次创作。若侵权，请私信联系，将立即删除。,7107,97.4万,男,https://weibo.com/u/5865955200,https://m.weibo.cn/detail/PdAPczh8m,PdAPczh8m
5132397220200855,PdANA0QfB,用户7331424382,2025-02-10 07:05:15,这篇文章，看看解惑！  作者：余华  低层次的家庭里，人的脑子里装的大部分都是“犟”，在沟通上存在双重障碍，常常因为一句话就闹翻天，无法心平气和地交流。除了讽刺就是挖苦，因为他们太清楚彼此的软肋和痛点。  在低层次的家庭里，沟通常常像一场激烈的角力赛。每个人都习惯了用“犟”来表达自己的 ...全文,0,0,0,中国,天津,天津,18222356812 13837751812  854663425@qq.com生产各种规格  纺织塑料纱管，筒管，垃圾桶   托盘   餐具消毒箱   水果周转箱   团购周转箱,90,49,男,https://weibo.com/u/7331424382,https://m.weibo.cn/detail/PdANA0QfB,PdANA0QfB
5132396783206933,PdAMSdsgJ,hasamk,2025-02-10 07:03:31,@雷军 雷总好，去年8月8日仍在保修期内的1台Xiaomi 1* Ultra，通过小米商城申请了售后，原小米服务单AS2408****39183早已关闭，原手机仍在小米售后且未修好的状态，到今年今天2月10日已过去186天了，能否请有关人员尽快处理下，感谢！ ... [小小的我] ...  ... [金蛇送福] ... [招财进宝] ...,0,0,0,中国,北京,北京,快乐，自由的生活着。,293,167,男,https://weibo.com/u/3064825421,https://m.weibo.cn/detail/PdAMSdsgJ,PdAMSdsgJ
5132396430885133,PdAMj3Igl,雷军,2025-02-10 07:02:07,2月10日，周一，大年初十三。  健身房继续打卡，2025年第24次打卡。 ,78,632,4421,中国,北京,北京,小米董事长，金山软件董事长。业余爱好是天使投资。,1546,2539.5万,男,https://weibo.com/u/1749127163,https://m.weibo.cn/detail/PdAMj3Igl,PdAMj3Igl
5132393441395547,PdAHu5R2P,懵懵熔,2025-02-10 06:50:14,早ﾉ☀#每天早起打卡# 美好的一周开始啦～雷军 ,0,5,6,中国,山东,东营,永远相信美好的事情即将发生！ 做一个不被定义的自己~,426,29,男,https://weibo.com/u/7395446259,https://m.weibo.cn/detail/PdAHu5R2P,PdAHu5R2P
5132391666418002,PdAECqVCa,挖土的小铜钱,2025-02-10 06:43:11,雷军  早上好呀 抵不住 根本抵不住哇 ,0,14,10,中国,江苏,徐州,想当小米博物馆的主任,474,217,男,https://weibo.com/u/6865028041,https://m.weibo.cn/detail/PdAECqVCa,PdAECqVCa
5132388472717485,PdAztboWp,于大叔uncleyu,2025-02-10 06:30:30,雷军跑步，带领员工跑步，小伙子及时刹车。网友调侃差一点就失业了😘#热门视频# 于大叔uncleyu的微博视频 ,0,0,0,中国,江苏,苏州,粉丝投稿3821218@qq.com，本微博所有内容仅供娱乐，切勿商业使用。如有侵权，请联系删稿。,254,30.4万,男,https://weibo.com/u/3089481171,https://m.weibo.cn/detail/PdAztboWp,PdAztboWp
5132387807133737,PdAyotVOh,江苏帅哥007,2025-02-10 06:27:50,雷军 天越冷，起的越早！ ,0,3,1,中国,江苏,宿迁,这帅哥很神秘，留下了点什么！,58,65,男,https://weibo.com/u/2274615022,https://m.weibo.cn/detail/PdAyotVOh,PdAyotVOh
