微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5168746400320044,PsQpi1lg0,南风北归夜未眠,2025-05-21 14:23:55,:这个仙术杯，说白了就是明日方舟里面的pvp:你要是觉得你的段位高，就来打:pvp就是人和人比，有什么问题?（还在pvp） ,0,0,2,中国,福建,福州,现生高压锅，没炸就是淡淡的死意,166,43,女,https://weibo.com/u/5904127659,https://m.weibo.cn/detail/PsQpi1lg0,PsQpi1lg0
5168734458349307,PsQ61z22f,思路构筑厨,2025-05-21 13:36:28,唉本来打算回味一下某四字故人的初代仙术杯兰登经典局下饭，结果骗子的声音很自然地跟着龙的声音流出来我瞬间吃不下去饭了 ,0,1,5,中国,北京,北京,追怀追怀,995,145,女,https://weibo.com/u/6337402017,https://m.weibo.cn/detail/PsQ61z22f,PsQ61z22f
5168716054793975,PsPClk78b,Q今天躺平了口牙,2025-05-21 12:23:20,主播我真的很怕你仙术杯打了一套又难看又不熟练还不知道能不能赢的魂灵死仇……,0,0,1,加拿大,加拿大,N/A,公无渡河，公竟渡河。｜搜【属性】查看。,221,31,女,https://weibo.com/u/7643480871,https://m.weibo.cn/detail/PsPClk78b,PsPClk78b
5168707954280516,PsPphhXyA,ink碎碎念,2025-05-21 11:51:09,听说海选慕斯厨的二面全挂了，这眉笔传统几代了还在追我退坑前就追仙术杯就在笑，退坑一两年了捡朋友的号为了界园重拾肉鸽的时候，一看新仙术杯又在眉 ,0,6,1,中国,四川,N/A,随风奔跑自由是方向♪,226,150,女,https://weibo.com/u/3967128341,https://m.weibo.cn/detail/PsPphhXyA,PsPphhXyA
5168687914422062,PsOSXiynA,猞狸不叫猞狸叫雪梨,2025-05-21 10:31:31,明日方舟  偷偷蹲个粥up壁垒。。每到仙术杯要开的时候就会被吸引回来看直播但是作为一个删过yyx牌子（虽然好像打赢复活赛了）还给hjg上过舰的小女孩我真的无力再踩雷。。最近感觉笙棋声线超大杯！而且小马可爱捏 ,0,1,0,英国,英国,N/A,“你永远只有你自己才能描绘的未来。”,1124,151,女,https://weibo.com/u/5679980684,https://m.weibo.cn/detail/PsOSXiynA,PsOSXiynA
5168684549013662,PsONwBORE,露似栗子圆,2025-05-21 10:18:08,明日方舟 想蹲蹲粥的交流群可以一起讨论仙术杯，一起交流肉鸽的，我是小登求带 ,0,2,0,中国,湖北,武汉,总该有义无反顾的时候,173,39,女,https://weibo.com/u/5345577450,https://m.weibo.cn/detail/PsONwBORE,PsONwBORE
5168682026401912,PsOJsqRqE,卡兹戴尔百岁老人,2025-05-21 10:08:06,仙术杯以后要不一年办一次吧，大伙都休息一下，三旬老汉要燃尽了。 ,0,1,1,中国,上海,上海,脑子里多装点数字别只有爱恨了丨镇魂,68,21,男,https://weibo.com/u/7616662250,https://m.weibo.cn/detail/PsOJsqRqE,PsOJsqRqE
5168489280834739,PsJIA3v9x,来到横浜港未来,2025-05-20 21:22:13,：没事的萧然的地位不需要仙术杯证明@Ambrumdrip ：仙术杯无权给萧然授勋 ,0,0,2,中国,浙江,杭州,咲き誇る ｜ I met you and I heard music. ｜不需要礼貌回关(*^^*),660,332,女,https://weibo.com/u/7506851340,https://m.weibo.cn/detail/PsJIA3v9x,PsJIA3v9x
5168465493362959,PsJ6de6Rh,寒枝山月,2025-05-20 19:47:42,弹幕问这次表演赛怎么安排zc：表演赛吗，仙术杯相关的东西我了解得不深：虽然我在他们群里，但是我没做出什么贡献：我只是肉鸽云玩家，我只是肉鸽轻度玩家，平时打打n18然后翻翻车：没事打一打，只是为了解说的时候能说上话而已：后面看看选手都在打什么，给大家解说解说：而且我说实话，今年真 ...全文,0,0,11,中国,天津,天津,换个人间做场梦。只查是不是活人，需要回关请私信,130,230,女,https://weibo.com/u/7762690379,https://m.weibo.cn/detail/PsJ6de6Rh,PsJ6de6Rh
5168463637120429,PsJ3dtSlD,如果我的朋友是一条小蛇,2025-05-20 19:40:19,ZC是不是说这次仙术杯表演赛他不上了，不要啊我缺的冠军厨小队这一块谁来给我补 ,0,0,1,中国,广东,广州,“你有想象过一个只剩下自己的未来吗。”,489,115,女,https://weibo.com/u/6322608428,https://m.weibo.cn/detail/PsJ3dtSlD,PsJ3dtSlD
5168456522793809,PsIRKbINr,透明明明明_tsuki,2025-05-20 19:12:03,中午吃饭的时候萧然就在打面试战绩，晚上回家吃饭还在打。。。仙术杯海选好折磨啊（ ,0,0,1,日本,日本,N/A,| 🌙月を見る。心が上を向く🌙 |,167,174,女,https://weibo.com/u/6531007437,https://m.weibo.cn/detail/PsIRKbINr,PsIRKbINr
5168445415228611,PsIzPlWcr,好的句歌词热气估测,2025-05-20 18:27:55,我其实是想从头追比赛的那种人，现在唯一期待的比赛就是仙术杯，我要看仙术杯 ,0,1,0,中国,上海,上海,喜欢画纸片人和磕cp（不拆可逆并且偏杂食），成份复杂。会更新一些制作进度，和日常赞转（不定期清理），正在对互联网的戾气赛博脱敏治疗中（80%）,721,8,女,https://weibo.com/u/7786459285,https://m.weibo.cn/detail/PsIzPlWcr,PsIzPlWcr
5168439573874953,PsIqpgg3f,-早露厨厨-,2025-05-20 18:04:42,做梦都是我想看仙术杯#7 ,0,4,2,中国,上海,上海,访问无恶意‖偏单机︱愿世界安平 万物得偿所愿 详细属性请搜索“您安” 没置顶致歉 请先看我属性 aktup属性请搜索“阳光在身上流转”,336,339,女,https://weibo.com/u/7813014618,https://m.weibo.cn/detail/PsIqpgg3f,PsIqpgg3f
5168404966411324,PsHwAqTSs,小臉蘿莉,2025-05-20 15:47:11,很需要仙术杯！我的肉鸽知识急着更新！！ ,0,0,0,中国,北京,北京,远东豹🐆,146,39,女,https://weibo.com/u/1937044332,https://m.weibo.cn/detail/PsHwAqTSs,PsHwAqTSs
5168386213417562,PsH2lel3Y,火遊春暮,2025-05-20 14:32:40,猫在洞天：（念弹幕）怎么吃这么多资源：那我问你，我上届仙术杯：那我问你，我吃这么多资源：那我问你我打的分多不多：那我问你我是不是，吃，吃奶挤奶 ,0,0,0,中国,湖南,郴州,请搜“观前提醒”                                                                        你的脚踏在路上、泥中还是雪里？,145,5,女,https://weibo.com/u/7834898699,https://m.weibo.cn/detail/PsH2lel3Y,PsH2lel3Y
5168362334196057,PsGpPhBAl,拔刀厨,2025-05-20 12:57:47,又在幻想了，幻想罗玩魂灵死仇道中抗压展现深邃，帅气操作让弹幕惊叹不已，最后苦尽甘来乍现老蒲扇和金杯无漏超大蛋阿米娅。并且队友也一路高歌猛进，仙术杯热搜不断，赛里赛外充满了愉快的气氛。以及bdc最想看的主播因为参加仙术杯达到十万粉后，苦哈哈地熬夜删粉。 ,0,0,6,中国,湖北,武汉,写个gay用来防搜‖发出来的都是约稿。洁癖，棘境拆逆和磕鲸‖鲨的滚出去。慎关，回关随缘。,79,173,女,https://weibo.com/u/7780253237,https://m.weibo.cn/detail/PsGpPhBAl,PsGpPhBAl
5168357302339763,PsGhI9OG7,老大我忍你很久了喵,2025-05-20 12:37:47,感觉大家真是太宠爱老罗了 一万个人关心老罗能不能进队上仙术杯（虽然我也是 ,0,0,0,日本,日本,N/A,愛を求める人たちよ,131,66,女,https://weibo.com/u/6894908079,https://m.weibo.cn/detail/PsGhI9OG7,PsGhI9OG7
5168345651350260,PsFYV5Fgo,枭雀Misty,2025-05-20 11:51:29,红酒报【留档】神秘祸水东引言论，虽然原则上红酒报超话建立的初衷是只挂舟主播，但是以防未来真的出现有组织地一转开龙哥和仙术杯来挡刀的展开，暂且先放置在这里防患于未然 ,0,2,3,英国,英国,N/A,=星砂丨 “故人都恰如飞花般凋谢” 丨什么都可能发的私博，适合什么都能接受的人食用  丨如无特别说明，本博中提及的所有[a2]均指代弹丸论破another2,375,72,女,https://weibo.com/u/5209212129,https://m.weibo.cn/detail/PsFYV5Fgo,PsFYV5Fgo
5168336260564558,PsFJM2mRM,NAIL0928,2025-05-20 11:14:10,mygs这次真的还有望仙术杯吗、、昨天看见7/10的逆胜率真的心碎了、、看这群主播打简历打得好痛苦、、 ,0,1,0,中国,浙江,杭州,,1017,219,女,https://weibo.com/u/6554519701,https://m.weibo.cn/detail/PsFJM2mRM,PsFJM2mRM
5168302315802856,PsER1olAs,岚殊zero,2025-05-20 08:59:17,感觉又到了龙哥像仙术杯工具的那个阶段，弹幕仙术杯含量过高,0,0,1,中国,湖北,武汉,,614,15,女,https://weibo.com/u/5645329146,https://m.weibo.cn/detail/PsER1olAs,PsER1olAs
5168256928973085,PsDFOBEjb,阿糍acccccc,2025-05-20 05:58:56,看完一圈回来 唯一的心情是仙术杯在很多人眼里只是工具并非比赛只是想看龙指导的只想看自推能不能飞升的只是想看磕的cp有没有机会卖的只想看能不能让他抓到把柄骂两句的有没有人关心一下比赛本身🏳️ ,0,6,5,英国,英国,N/A,天国行きたい、、、、,1033,258,女,https://weibo.com/u/7308172607,https://m.weibo.cn/detail/PsDFOBEjb,PsDFOBEjb
5168228030742713,PsCVd37df,剪刀架,2025-05-20 04:04:06,#龙哥哥今天又鸽了#你是谁？请支持仙术杯#7 ,0,0,0,中国,江苏,N/A,,38,2,女,https://weibo.com/u/7950978751,https://m.weibo.cn/detail/PsCVd37df,PsCVd37df
5168197804492167,PsC8siQCj,像现在那样就好,2025-05-20 02:04:00,仙术杯#7只可能给里雪爆米。 ,0,0,0,中国,湖北,武汉,或许你可以叫我粉色混凝土,291,45,女,https://weibo.com/u/5960245210,https://m.weibo.cn/detail/PsC8siQCj,PsC8siQCj
5168183121806072,PsBKM7zQc,--世纪末彼岸花丛中的死之结界,2025-05-20 01:05:39,龙哥至少这届别叫狼来解说了好吗如果因为他仙术杯被毁了我真的会 ,0,2,2,中国,河南,信阳,,454,84,女,https://weibo.com/u/5759263035,https://m.weibo.cn/detail/PsBKM7zQc,PsBKM7zQc
5168166948052451,PsBkGxMOf,桔落黄昏,2025-05-20 00:01:23,回顾了往年的520 主包在做什么去年在给黑白羊做饭前年在看仙术杯大前年在当管人痴今年不知道干啥 就祝我产品一切都好吧 ,0,0,0,中国,湖南,衡阳,微博不常用了 有事请直接艾特₍ᐢ..ᐢ₎♡,193,39,女,https://weibo.com/u/5848120917,https://m.weibo.cn/detail/PsBkGxMOf,PsBkGxMOf
5168164055026522,PsBg1l5CW,我月R里线呢,2025-05-19 23:49:53,第一次看仙术杯没有什么感觉，因为属于我的胡局早已遇见 ,0,0,2,中国,重庆,重庆,只和互关玩｜老婆孩子在型月,232,144,女,https://weibo.com/u/6331228451,https://m.weibo.cn/detail/PsBg1l5CW,PsBg1l5CW
5168154124754686,PsB00jWUu,-Yumesan,2025-05-19 23:10:26,其实那群柜子我一个都不认识非比赛日我的唯一属性是金乌___，第五人格赛事是什么我只知道仙术杯 ,0,0,1,中国,北京,北京,视奸随便 想到什么发什么 ‖ rxz滚 ‖ 直关ok会回有相同成分的,442,148,女,https://weibo.com/u/6436025878,https://m.weibo.cn/detail/PsB00jWUu,PsB00jWUu
5168147504304874,PsAPki3Ts,绝对纯良,2025-05-19 22:44:07,血狼破军：又幻想了😇幻想自己光速做测评🤓找出特殊优势区间碾压其他测评up😎😎仙术杯力挽狂澜😤😤合约兼任思路构建和细化工作别的攻略者连思路都看不懂只能当打手🥵🥵 ,0,0,1,中国,山东,烟台,米孝子进我主页默认你推暴毙了，狼孝子进我主页默认xlpj暴死了～,85,82,女,https://weibo.com/u/7918035618,https://m.weibo.cn/detail/PsAPki3Ts,PsAPki3Ts
5168140352232477,PsADN9mLH,枭雀Misty,2025-05-19 22:15:42,红酒报【存档】q群组织举报致up[记录者01]封号一开始由于聊天记录不一定属实并未决定存档，但p5-6群内当事人出来“澄清”连带承认了发红包组织举报属实。两份澄清均否认群性质为血狼粉丝群，在这方面大伙自由心证声称群内“该盒了”言论系口嗨，并表示如果该up以后被盒与自己无关（？）至于 ...全文,0,0,0,英国,英国,N/A,=星砂丨 “故人都恰如飞花般凋谢” 丨什么都可能发的私博，适合什么都能接受的人食用  丨如无特别说明，本博中提及的所有[a2]均指代弹丸论破another2,375,72,女,https://weibo.com/u/5209212129,https://m.weibo.cn/detail/PsADN9mLH,PsADN9mLH
