微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
7722354907,P3AqyzTYT,一只冰冰棒ocr,2024-12-06 11:45:30,王冰冰 ,0,2,4,中国,北京,北京,,135,55,f,https://m.weibo.cn/u/7722354907?,https://m.weibo.cn/detail/P3AqyzTYT,
1829407315,P3zVYeDG4,蓝媒视频官方微博,2024-12-06 10:30:09,【微互动丨你去过冰雪大世界吗？】#王冰冰说最大奖项来自冰雪大世界#，#王冰冰可免费游冰雪大世界#，#冰雪大世界摇人免费游#，你去过冰雪大世界吗？  网页链接 ,0,0,0,中国,浙江,杭州,新蓝网由浙江广播电视集团整合旗下18个广播电视频道相关资源组建而成，努力打造“浙江第一视频门户”。,548,164.6万,f,https://m.weibo.cn/u/1829407315?,https://m.weibo.cn/detail/P3zVYeDG4,
7924230246,P3zSsxmPz,青少年科技创新报,2024-12-06 10:21:29,【李冰冰、王冰冰，尔滨有请】12月4日，哈尔滨冰雪大世界发文宣布，即日起，景区面向全国发起招募，凡是名字中含有“冰冰”或“雪雪”（名字必须为叠字，以个人有效身份证作为依据）的游客，均可在第二十六届哈尔滨冰雪大世界开园后（运营期内）凭个人有效身份证免费入园游玩一次，报名时间截止于12月8 ...全文,1,0,0,中国,山西,太原,青春聚力量，创新探前路，以青少视角观天下。热线电话：0351-4049868 投稿邮箱：qkxw2024@163.com,71,6431,f,https://m.weibo.cn/u/7924230246?,https://m.weibo.cn/detail/P3zSsxmPz,
2719690694,P3uCNbXLL,吃花蜜的喵酱,2024-12-05 20:59:10,王冰冰冰冰小红📖更新 想给秋日续个费 选自最高清 图片源 ,18,89,328,中国,江苏,南京,,132,6.7万,m,https://m.weibo.cn/u/2719690694?,https://m.weibo.cn/detail/P3uCNbXLL,
2286092114,P3zH46Io0,中国蓝新闻,2024-12-06 09:53:25,王冰冰  【#王冰冰说最大奖项来自冰雪大世界#】日前，哈尔滨冰雪大世界面向全国发起招募，凡是名字中含有“冰冰”或“雪雪”（名字必须为叠字，以个人有效身份证作为依据）的游客，可免费入园游玩一次。@吃花椒的喵酱 转发相关博文，并配文“是我有生以来遇到的最大奖项了”。 ...全文,37,40,78,中国,浙江,杭州,和你一起 与时代同频,4974,700万,m,https://m.weibo.cn/u/2286092114?,https://m.weibo.cn/detail/P3zH46Io0,
7792346611,P3zB7qMcK,冷酷的年糕杀手b版,2024-12-06 09:38:47,xhs那篇笔记有2000多个赞了 甚至还有上万粉丝的摄影师点赞收藏的 这不得不又让我怀疑我写了个啥…哈哈哈 印象深的是刚开始有大量人点赞的时候 一个央视体育频道的主持人点赞收藏了 看她主页刚买xt50 她的主页有王冰冰和奥运冠军！！！（尖叫 激动） 蛮神奇的 大数据的力量 ,0,0,1,中国,浙江,舟山,你不是我 你不知道我喜欢吃啥 也不知道我吃出来啥味道 所以别管我吃饭（吃饭睡觉码字狂）,69,13,f,https://m.weibo.cn/u/7792346611?,https://m.weibo.cn/detail/P3zB7qMcK,
5755011426,P3zxN0FoY,影剧大叔,2024-12-06 09:30:34,王冰冰的颜值真是央视之光，美得能与娱乐圈明星一较高下 ,1,43,62,中国,湖北,黄冈,知名电影博主，商务jinengsusu,155,27.7万,m,https://m.weibo.cn/u/5755011426?,https://m.weibo.cn/detail/P3zxN0FoY,
6341534190,P3uY5fg17,龙首原上望长安,2024-12-05 21:51:37,王冰冰  大家晚上好 今日份壁纸做好啦 ,6,19,43,中国,陕西,西安,别取关，换了个昵称而已，会继续发冰冰截修,479,449,m,https://m.weibo.cn/u/6341534190?,https://m.weibo.cn/detail/P3uY5fg17,
2082850173,P3zn8bQsD,逃亡企划日报社,2024-12-06 09:04:19,都到了四川，两位美女何时能来贵地游玩呢！李子柒王冰冰现身绵阳 #想接四川文旅事业运# 逃亡企划日报社的微博视频 ,0,0,0,中国,北京,北京,Misaya若风粉丝团,439,26.9万,f,https://m.weibo.cn/u/2082850173?,https://m.weibo.cn/detail/P3zn8bQsD,
1396506364,P3zio3glH,有理想的蓝大,2024-12-06 08:52:37,王冰冰素颜像高中生，难怪大家都喜欢她 ,0,1,4,中国,江西,宜春,职业股民 草根股民 小韭菜一枚,649,168.1万,m,https://m.weibo.cn/u/1396506364?,https://m.weibo.cn/detail/P3zio3glH,
1799906660,P3q0GuOm9,吻奶珊的喵酱,2024-12-05 09:14:18,王冰冰#王冰冰#  叛逆是给世界的， 温柔是给你的。@吃花椒的喵酱 ,2,131,145,中国,浙江,温州,随心所欲,487,1.6万,f,https://m.weibo.cn/u/1799906660?,https://m.weibo.cn/detail/P3q0GuOm9,
6505463575,P3rx7vkqC,霹雳时光机,2024-12-05 13:06:56,喜报！范冰冰、李冰冰、王冰冰，获得哈尔滨冰雪大世界免费入园游玩资格一次！ ,1,28,39,中国,北京,北京,您的电子榨菜和八卦秘书  📮chichimubin@qq.com  讨厌我又要看我的人一辈子都发不了财呢～,543,35.5万,f,https://m.weibo.cn/u/6505463575?,https://m.weibo.cn/detail/P3rx7vkqC,
7948493094,P3z5JwhD3,打彩虹六号的喵酱,2024-12-06 08:21:27,王冰冰 冰冰又偷偷关注了谁 ,0,19,11,中国,黑龙江,绥化,,5,8,m,https://m.weibo.cn/u/7948493094?,https://m.weibo.cn/detail/P3z5JwhD3,
7491881878,P3z3Hglpe,我家的许宝儿,2024-12-06 08:16:26,王冰冰 一年岁暮，落雪为念，冬意渐浓，至此雪盛，岁月深长，万物有期！[比心]愿你不负偏爱，不负期待，浅喜暖望，静许宁安 ,1,3,8,中国,陕西,N/A,我的宝贝是@航天员刘洋@徐俐@咏梅我们永远@中南大学杨雨爱你宝贝们。,1576,700,f,https://m.weibo.cn/u/7491881878?,https://m.weibo.cn/detail/P3z3Hglpe,
5553636865,P3z1G3yoy,琪琪2020520,2024-12-06 08:11:27,王冰冰 大雪至，冬安好，四季轮回，自在欢喜。早安大家，早安冰冰 ,0,5,3,中国,山西,太原,爱生活，爱冰冰,869,167,m,https://m.weibo.cn/u/5553636865?,https://m.weibo.cn/detail/P3z1G3yoy,
2776317585,P3yEjw7le,-_-大胖,2024-12-06 07:13:54,#名字含冰冰或雪雪可免费玩冰雪大世界#王冰冰，李冰冰，范冰冰，大胖冰冰马上就来#丁零当啷#大胖同学 ,0,0,0,中国,浙江,杭州,热爱汽车，热爱吃喝玩乐，热爱生活~,227,280,m,https://m.weibo.cn/u/2776317585?,https://m.weibo.cn/detail/P3yEjw7le,
1799906660,P3tuvywX9,吻奶珊的喵酱,2024-12-05 18:06:01,王冰冰#王冰冰#  怀念你柔情似水的眼睛 是我天空最美丽的星星 ,4,7,62,中国,浙江,温州,随心所欲,487,1.6万,f,https://m.weibo.cn/u/1799906660?,https://m.weibo.cn/detail/P3tuvywX9,
6294432034,P3xRzdzUy,小娱精选,2024-12-06 05:13:48,糟糕，好像是心动的感觉呢！ #高颜值# #王冰冰# #气质美女# 小娱精选的微博视频 ,0,1,1,中国,北京,北京,关注我带你看遍娱乐圈,353,157.3万,f,https://m.weibo.cn/u/6294432034?,https://m.weibo.cn/detail/P3xRzdzUy,
7242538910,P3wiulYx3,彤彤不迷糊_见过杨幂2次版,2024-12-06 01:14:38,#名字含冰冰或雪雪可免费玩冰雪大世界#范冰冰 李冰冰 王冰冰  点名你们 ,0,0,0,中国,广东,广州,讨厌河童和亖娇妻 离我远点 我是女拳师那咋了 我上网就是来打拳打死♂和娇妻的,1578,3372,f,https://m.weibo.cn/u/7242538910?,https://m.weibo.cn/detail/P3wiulYx3,
2590838064,P3vFCa5OY,小鱼的悄悄语,2024-12-05 23:38:51,王冰冰 晚安啦，我的宝 ,1,6,8,中国,天津,天津,你好,534,249,f,https://m.weibo.cn/u/2590838064?,https://m.weibo.cn/detail/P3vFCa5OY,
7054057670,P3vETnYk9,今天也花痴,2024-12-05 23:37:04,王冰冰你好 我是王雪雪//@吃花椒的喵酱:是我有生以来遇到的最大奖项了,0,0,0,中国,吉林,四平,2025 我们见面吧.,1768,191,f,https://m.weibo.cn/u/7054057670?,https://m.weibo.cn/detail/P3vETnYk9,
1210894065,P3vEik381,苏摩之爱,2024-12-05 23:35:36,#名字含冰冰或雪雪可免费玩冰雪大世界#那王冰冰不得爽玩一整年 ,0,1,0,日本,日本,N/A,说话很呛 诸神避让。热爱吐槽。,32,27,m,https://m.weibo.cn/u/1210894065?,https://m.weibo.cn/detail/P3vEik381,
6185411530,P3vDNnXLL,星光乐台,2024-12-05 23:34:23,时隔四个月，王冰冰再度公开露面，担任《央视频之夜》的主持人。#王冰冰# #治愈系笑容# 星光乐台的微博视频 ,0,1,0,中国,北京,北京,永远热爱群像\^O^/,232,23.5万,m,https://m.weibo.cn/u/6185411530?,https://m.weibo.cn/detail/P3vDNnXLL,
7654254180,P3vCwcxBm,卿携秋色揽星河,2024-12-05 23:31:14,#名字含冰冰或雪雪可免费玩冰雪大世界#此处应该艾特王冰冰@吃花椒的喵酱 ,0,5,7,中国,江苏,南京,千年万岁，椒花颂声。/镇魂,2173,1291,f,https://m.weibo.cn/u/7654254180?,https://m.weibo.cn/detail/P3vCwcxBm,
6534084611,P3vzWFHUG,颜值向,2024-12-05 23:24:54,#王冰冰# 在舆论风波中沉寂四个月后，终于能再次听到那熟悉的“我是总台记者王冰冰了”😭 #娱乐企划# 颜值向的微博视频 ,0,1,0,中国,北京,北京,标题什么的都不重要，有封面就足够了！,119,12万,m,https://m.weibo.cn/u/6534084611?,https://m.weibo.cn/detail/P3vzWFHUG,
2789942695,P3vzdbzSB,米格战斗飞机联合体,2024-12-05 23:23:05,#名字含冰冰或雪雪可免费玩冰雪大世界#范冰冰，李冰冰，王冰冰，白冰冰 ,0,1,17,中国,黑龙江,哈尔滨,无孩爱猫但是没有猫的男人,3327,91.2万,m,https://m.weibo.cn/u/2789942695?,https://m.weibo.cn/detail/P3vzdbzSB,
6296575654,P3uNBbrrB,哎哟哥哥在三年二班,2024-12-05 21:25:47,王冰冰 晚上好 壁纸④张 @吃花椒的喵酱 ,1,126,51,中国,浙江,温州,行到水穷处，坐看云起时,131,2152,m,https://m.weibo.cn/u/6296575654?,https://m.weibo.cn/detail/P3uNBbrrB,
2207472983,P3vlKpzV3,吃栟糖的喵酱,2024-12-05 22:49:55,王冰冰 为啥冰冰xhs👍和别人不一样，别人都没有红薯 ,0,5,16,中国,北京,北京,和你走到最后,701,675,f,https://m.weibo.cn/u/2207472983?,https://m.weibo.cn/detail/P3vlKpzV3,
6042721493,P3vkV32bC,衣袂听风,2024-12-05 22:47:52,#名字含冰冰或雪雪可免费玩冰雪大世界#哈哈哈哈哈，应该让王冰冰去做个采访嘛 ,0,0,2,中国,湖北,武汉,诚心祝福你，捱得到新天地。,76,5,m,https://m.weibo.cn/u/6042721493?,https://m.weibo.cn/detail/P3vkV32bC,
5519199499,P3uoCogKr,戳爷的火醬,2024-12-05 20:24:15,#名字含冰冰或雪雪可免费玩冰雪大世界#@范冰冰 @李冰冰 @王冰冰 带我去 ,0,6,21,中国,江苏,南京,how you don't miss me?,1348,1.4万,m,https://m.weibo.cn/u/5519199499?,https://m.weibo.cn/detail/P3uoCogKr,
7391233442,P3v7qq8x4,伦家的简简1001,2024-12-05 22:14:38,#名字含冰冰或雪雪可免费玩冰雪大世界#@王冰冰 快去体验吧 ,0,0,0,中国,河北,保定,认真做事，主打一切随缘,202,15,f,https://m.weibo.cn/u/7391233442?,https://m.weibo.cn/detail/P3v7qq8x4,
6308286630,P3v7n3xHx,我好心冻梨啊,2024-12-05 22:14:29,即刻改名我叫王冰冰 ,0,0,0,中国,辽宁,N/A,爱与自由 温柔且强大 🌷,90,122,f,https://m.weibo.cn/u/6308286630?,https://m.weibo.cn/detail/P3v7n3xHx,
5553636865,P3v5JzpNE,琪琪2020520,2024-12-05 22:10:28,王冰冰 晚安大家，晚安冰冰 ,0,14,5,中国,山西,太原,爱生活，爱冰冰,869,167,m,https://m.weibo.cn/u/5553636865?,https://m.weibo.cn/detail/P3v5JzpNE,
6582588629,P3v1q0v4i,西西是思思吖,2024-12-05 21:59:50,#名字含冰冰或雪雪可免费玩冰雪大世界# 王冰冰女士，哈尔滨呼唤你 ,0,0,2,中国,山西,N/A,“我是你路上最后一个过客 最后一个春天，最后一场雪 最后一次求生的战争”,285,65,f,https://m.weibo.cn/u/6582588629?,https://m.weibo.cn/detail/P3v1q0v4i,
7491881878,P3v04bSxH,我家的许宝儿,2024-12-05 21:56:30,王冰冰 晚安啦 ,4,6,11,中国,陕西,N/A,我的宝贝是@航天员刘洋@徐俐@咏梅我们永远@中南大学杨雨爱你宝贝们。,1576,700,f,https://m.weibo.cn/u/7491881878?,https://m.weibo.cn/detail/P3v04bSxH,
7819978978,P3uZ5lJnA,我先反思行了吧,2024-12-05 21:54:05,王冰冰大长腿 ,3,4,11,中国,安徽,宿州,男跨女，女跨男，粉红男同女同，武装直升机，素食主义者，无孩爱猫女，动保人士，环保人士，小画家，财经博主，律师，人妻爱好者，华容道狂笑老登,245,834,m,https://m.weibo.cn/u/7819978978?,https://m.weibo.cn/detail/P3uZ5lJnA,
6050094493,P3uWCeykk,时尚音浪花小娱,2024-12-05 21:48:00,范冰冰、李冰冰、王冰冰狂喜！感觉冰冰很常见，但是谁叫雪雪啊？还有叫小雪小冰以及冰雪的人要哭晕在厕所了。 ,0,34,29,中国,江西,N/A,“生在红旗下，长在春风里”，要有正确的爱国思维与理念，并牢记自己的“根”在那里，别追星追歪了！！！,4476,55.2万,m,https://m.weibo.cn/u/6050094493?,https://m.weibo.cn/detail/P3uWCeykk,
1130556244,P3uPL2XM4,赵璞,2024-12-05 21:31:05,#名字含冰冰或雪雪可免费玩冰雪大世界#第一个想到的是王冰冰，暗示这么明显了，央视确定不去采访一下吗？ ,8,28,266,中国,北京,北京,车评人🚗 |主持人🎤|马拉松、越野跑跑者🏃‍♂️| 鞋狗👟,842,151.7万,m,https://m.weibo.cn/u/1130556244?,https://m.weibo.cn/detail/P3uPL2XM4,
7192718438,P3uKSexVZ,Nadie_Niebla,2024-12-05 21:19:03,#名字含冰冰或雪雪可免费玩冰雪大世界#我叫湖北王冰冰 去了能免费吗 ,0,0,2,中国,湖北,恩施土家族苗族自治州,镇魂丨2024请不要再为竞技体育和电子竞技心碎了！,448,270,f,https://m.weibo.cn/u/7192718438?,https://m.weibo.cn/detail/P3uKSexVZ,
5420376009,P3uJGzksJ,羽星幻,2024-12-05 21:16:09,王冰冰 无水印版 ,1,15,23,中国,广东,深圳,,101,691,m,https://m.weibo.cn/u/5420376009?,https://m.weibo.cn/detail/P3uJGzksJ,
6865028041,P3uIxEcxL,挖土的小铜钱,2024-12-05 21:13:20,王冰冰  啊啊啊啊 是冰宝啊 啊啊啊啊 ,1,2,7,中国,山东,济南,想当小米博物馆的主任,377,121,f,https://m.weibo.cn/u/6865028041?,https://m.weibo.cn/detail/P3uIxEcxL,
5842060401,P3uBwt7kz,阿布是只兔子,2024-12-05 20:56:01,王冰冰 xhs更新·无水印版 想给秋日续个费  这个姐姐怎么长得那么像我的心上人呀@吃花椒的喵酱 ,1,10,11,中国,福建,漳州,宇宙碎片,159,281,f,https://m.weibo.cn/u/5842060401?,https://m.weibo.cn/detail/P3uBwt7kz,
3844400647,P3usdj09y,sym诗宇末,2024-12-05 20:33:06,王冰冰  冰冰姐📕更新啦 可可爱爱 ,1,5,13,中国,江苏,苏州,普普通通打工人，勤勤恳恳打工魂,94,685,m,https://m.weibo.cn/u/3844400647?,https://m.weibo.cn/detail/P3usdj09y,
2207472983,P3unrxRzB,吃栟糖的喵酱,2024-12-05 20:21:21,王冰冰 xhs更新啦 ,0,0,12,中国,北京,北京,和你走到最后,701,675,f,https://m.weibo.cn/u/2207472983?,https://m.weibo.cn/detail/P3unrxRzB,
6926434215,P3tAM2pWh,发财好运小茶妹,2024-12-05 18:21:26,范冰冰李冰冰王冰冰你们日子也是好起来了，都能免费进冰雪大世界了 ,0,0,2,中国,浙江,宁波,关注我的会发财，骂我的人的正主和家人替我挡灾,264,4.2万,f,https://m.weibo.cn/u/6926434215?,https://m.weibo.cn/detail/P3tAM2pWh,
