微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
1347322121,,史凝眸,2024-09-08 16:21:10,只改一个字！！让山东大学上档次 ,28,508,778,中国,福建,三明,做生活的勇者，我们同行！❤️,201,79.1万,m,https://m.weibo.cn/u/1347322121?,https://m.weibo.cn/detail/Ow2EA5h2C,Ow2EA5h2C
1497574603,OqnoT7rPp,温儒敏,2024-08-02 10:08:22,2011年我从北大退休，受聘为山东大学一級教授，就住在济南的山大宿舍南院。那时山大全校聘任的一级教授有13位，大多不住在济南，而我是搬家到此地过日子的。课不多，也较少应酬，那是难得的安宁的日子。后来因为编教材来回奔波，在北大语文所也有些事要做，又搬回北京住，就改为兼任山大讲席教授。这一 ...全文,25,13,228,中国,北京,北京,山东大学文科一级教授，北大中文系教授。,1997,419.4万,m,https://m.weibo.cn/u/1497574603?,https://m.weibo.cn/detail/OqnoT7rPp,
1730784747,,牛华勇,2024-11-11 23:22:05,三天内，两位敬爱的师长走了。一位是我校英语学院的张耘教授，一位是山东大学的黄少安教授。到这个年龄虽然应该学习得看开一些。但两位师长，都是极其令人尊重的，无论是学问还是做人，都是我辈楷模！两位前辈千古！ ,1,13,49,中国,北京,北京,物澤芳華，學以啟世；和光同塵，為而不爭。,4658,16.5万,m,https://m.weibo.cn/u/1730784747?,https://m.weibo.cn/detail/OFOLd9M1a,OFOLd9M1a
5375248381,,刘昊霖Andy,2024-10-24 19:51:25,#山东大学男生多次偷拍女厕后求饶# #山大回应网传男子教学楼女厕偷拍# 建议校园取消高考，研考、公考、教资考资格，学信档案上一定要留下这样记录，将来求职也寸步难行！！ ,12,20,200,中国,北京,北京,刘家有儿，人称昊霖。,6,40.2万,m,https://m.weibo.cn/u/5375248381?,https://m.weibo.cn/detail/OD3GLjVh9,OD3GLjVh9
3194153385,P2zFOgNdf,文欧价值,2024-11-29 20:00:01,近日，教育部高等教育司公布第二批32个“人工智能+高等教育”应用场景典型案例，科大讯飞助力北京航空航天大学、北京理工大学、北京邮电大学、山东大学、武汉理工大学等5所高校打造的案例成功入选。💪🌹教育部公布第二批“人工智能+高等教育”应用场景典型案例，科大讯飞助力多项案例入选 ,2,4,22,中国,广东,韶关,机会只留给有准备的人！,135,19.5万,m,https://m.weibo.cn/u/3194153385?,https://m.weibo.cn/detail/P2zFOgNdf,
1411435095,P3WDIoMX4,沐沐春风,2024-12-08 20:18:21,洪楼教堂，大概是存于每一个在老校读书的山大人心中的景致，于我这个本硕博十多年的老学生更是如此。每每经过，都会不由想起那些年那些人那些事，所有的所有，都是最美的时光 ,0,0,5,中国,山东,济南,孤村芳草远，斜日杏花飞,759,5080,f,https://m.weibo.cn/u/1411435095?,https://m.weibo.cn/detail/P3WDIoMX4,
6201346584,P3TpYnNsT,滴露微尘III,2024-12-08 12:06:15,#开国将帅# 2004年12月8日，内蒙古军区原政委廷懋少将在京病逝，享年91岁。廷懋是1955授衔的5位蒙古族开国将军之一，他早年曾就读于冯庸大学附属中学，后考入了青岛的山东大学物理系，大三时因参加声援“一二·九”运动的山东大学学生救国会而被开除。1936年到北平参加了中华民族解放先锋队。1937年10月 ...全文,38,34,38,中国,北京,北京,好好学习，天天向上！,6117,6.8万,m,https://m.weibo.cn/u/6201346584?,https://m.weibo.cn/detail/P3TpYnNsT,
5521882911,P3WfMkvwa,____不吵不闹的六月,2024-12-08 19:19:22,参加了三年华为杯数模研赛， 这次终于如愿来到颁奖典礼现场了  华为之夜晚宴挺丰盛， 运气好抽中了三等奖智能台灯 就是有点大不太好带  看别人成群结队， 一起和校旗合照， 感觉南大也太孤单了  明年研赛由矿大承办， 希望还能有机会去现场叭 ...全文,0,0,6,中国,山东,N/A,无心插柳柳成荫那种美丽，没什么期待才会偶遇惊喜。,374,882,m,https://m.weibo.cn/u/5521882911?,https://m.weibo.cn/detail/P3WfMkvwa,
7561846157,P3W7Z3YZR,Perry_121,2024-12-08 19:00:10,自考本科 有没有报计算机科学与技术的同学？山东大学 ,0,1,0,中国,山东,济南,,54,21,m,https://m.weibo.cn/u/7561846157?,https://m.weibo.cn/detail/P3W7Z3YZR,
2398355695,P3TvNvrvh,正义联盟小狗_i,2024-12-08 12:20:36,今天也是都市丽人了一把🪞 济南·山东大学中心校区 ,0,8,25,中国,山东,济南,拼搏百天我要上最好的小学🛵,2752,2726,f,https://m.weibo.cn/u/2398355695?,https://m.weibo.cn/detail/P3TvNvrvh,
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://m.weibo.cn/detail/N/A,
5208920153,P3VWxqnj3,奶油泡泡mio,2024-12-08 18:31:59,果然沿海城市是我的舒适区 青岛·山东大学(青岛校区) ,0,2,3,中国,山东,N/A,晚风吹人醒,322,208,f,https://m.weibo.cn/u/5208920153?,https://m.weibo.cn/detail/P3VWxqnj3,
6599253930,P3VRzfFa9,Eddie22894,2024-12-08 18:19:44,今天—— 第二次去的体育馆 紧张的考公人 没结账成功的零食 还有好吃的番茄虾滑!就是水放多了 青岛·山东大学(青岛校区) ,0,4,0,中国,山东,青岛,,121,30,f,https://m.weibo.cn/u/6599253930?,https://m.weibo.cn/detail/P3VRzfFa9,
5450756900,P3VJzerD6,小马甲不能丢丢,2024-12-08 18:00:00,每年冬天的关键词都是：忙碌！ #attention2⃣️study# 青岛·山东大学(青岛校区) ,0,0,2,中国,山东,青岛,没有人永远年轻，但永远有人正年轻着。,353,372,f,https://m.weibo.cn/u/5450756900?,https://m.weibo.cn/detail/P3VJzerD6,
2015162065,P3VDqps28,老赵随手拍L1,2024-12-08 17:44:53,#一张图证明我来过这里# 济南·山东大学附属山东省肿瘤医院 ,0,0,0,中国,山东,济南,传播正能量，用镜头记录生活，记录社会发展历程。 无党派人士。,706,561,m,https://m.weibo.cn/u/2015162065?,https://m.weibo.cn/detail/P3VDqps28,
6576723261,P3VzJ6nt2,王圈圈不爱转圈圈,2024-12-08 17:35:46,山大一日游结束🔚 青岛·山东大学(青岛校区) ,0,1,1,中国,山东,N/A,勤快圈,196,135,m,https://m.weibo.cn/u/6576723261?,https://m.weibo.cn/detail/P3VzJ6nt2,
5751811458,P3VlN0RVp,珍珍_EA,2024-12-08 17:01:26,山大一日游～ 青岛·山东大学(青岛校区) ,0,0,2,中国,山东,青岛,所有的美好和幸福，是靠自己争取的👏🏼,268,218,f,https://m.weibo.cn/u/5751811458?,https://m.weibo.cn/detail/P3VlN0RVp,
3803785662,P3VjYcwLX,赵丽婚姻律师,2024-12-08 16:56:57,第一届“安嘉杯”全国高校家事法模拟法庭大赛正在如火如荼的进行中！  下午是决赛，很荣幸能作为决赛的评委之一，和各大高校的师生以及在婚姻家事领域有丰富经验的学者、法官、律师们，一起对家事法进行深度的探讨和学习。  这次大赛由北京交通大学法学院和北京市安嘉律师事务所主办 ...全文,0,0,0,中国,北京,北京,赵丽律师咨询微信: lawyerzhaoli专业办婚姻案件10余年 擅长: 离婚诉讼、财产股权分割、抚养权争议、涉外离婚、离婚协议代写等。,468,77.4万,f,https://m.weibo.cn/u/3803785662?,https://m.weibo.cn/detail/P3VjYcwLX,
1880883723,P3V6BAytN,山东大学,2024-12-08 16:24:02,我爱拍山大 建筑，是校园生活里的诗意栖息。 ,1,2,8,中国,山东,济南,教育部直属重点综合性大学，国家“211工程”和“985工程”重点建设的高水平大学，世界一流大学建设高校（A类）。微博校园官博联盟会员单位。,514,128.6万,m,https://m.weibo.cn/u/1880883723?,https://m.weibo.cn/detail/P3V6BAytN,
1954334873,P3UXh2oyi,不okay绷,2024-12-08 16:01:02,在一个晴朗的日子拔掉最后一颗智齿 济南·山东大学齐鲁口腔医院 ,0,2,5,中国,山东,N/A,还活着,306,99,f,https://m.weibo.cn/u/1954334873?,https://m.weibo.cn/detail/P3UXh2oyi,
7375978743,P3USXbCDZ,我们无缘1992,2024-12-08 15:50:24,山东大学SDU ,0,1,0,中国,山东,济南,,205,3,m,https://m.weibo.cn/u/7375978743?,https://m.weibo.cn/detail/P3USXbCDZ,
6523224110,P3URrCUVd,陳陈晨辰尘陈,2024-12-08 15:46:41,离开单位的疲惫，享受充实自己的忙碌 上课很痛苦 但当学生很幸福 下一步目标：学会忙生活！ #生活手记# 济南·山东大学中心校区 ,0,0,2,中国,山东,泰安,,79,113,f,https://m.weibo.cn/u/6523224110?,https://m.weibo.cn/detail/P3URrCUVd,
6276346464,P3UKGn2ZE,河北博物院,2024-12-08 15:30:00,【#200多名专家给永乐大典加标点#】山东大学文学院讲席教授、《文史哲》主编杜泽逊介绍：“我们从全国70多所高校聘请了200多名专家，网上办公，专门给《永乐大典》打标点，最年轻的有‘00后’。” #医生救人的命我们救书的命#（via：人民网）中国历史研究院的微博视频 ,0,2,2,中国,河北,石家庄,河北博物院官方微博,647,70.5万,f,https://m.weibo.cn/u/6276346464?,https://m.weibo.cn/detail/P3UKGn2ZE,
1753234175,P3UKeftHe,泰安日报,2024-12-08 15:28:54,#他竟是真正意义上的山东大汉# 【观澜亭｜身高一米九？孔子竟是真正意义上的“山东大汉”】日前，“何以中国·弦歌不辍”网络主题宣传活动在享有“东方圣城”美誉的山东曲阜启动，中国古代思想家、政治家、教育家，儒家学派创始人孔子再次成为众所瞩目的焦点。 在启动仪式上，山东大学儒学高等研究院教 ...全文,0,0,0,中国,山东,泰安,主流 融合 创新,361,43.6万,m,https://m.weibo.cn/u/1753234175?,https://m.weibo.cn/detail/P3UKeftHe,
3577849617,P3UtRhS6o,淄博发布,2024-12-08 14:48:34,#这就是淄博#这就是淄博# ：《山大“智囊团”来淄入企送“技”》  山大“智囊团”来淄入企送“技” ,0,0,0,中国,山东,淄博,淄博市人民政府新闻办公室 官方微博,358,29万,m,https://m.weibo.cn/u/3577849617?,https://m.weibo.cn/detail/P3UtRhS6o,
5880497994,P3Um3ve3H,北方的海007,2024-12-08 14:29:21,2024年12月7日，美籍华人演奏家、作曲家高虹女士琵琶大师班在山东大学洪楼校区艺术学院309音乐厅举办。（摄影/北海） ,0,0,1,中国,山东,济南,海纳百川  厚德载物,1141,1800,m,https://m.weibo.cn/u/5880497994?,https://m.weibo.cn/detail/P3Um3ve3H,
3577849617,P3UtRhS6o,淄博发布,2024-12-08 14:48:34,#这就是淄博#这就是淄博# ：《山大“智囊团”来淄入企送“技”》  山大“智囊团”来淄入企送“技” ,0,0,0,中国,山东,淄博,淄博市人民政府新闻办公室 官方微博,358,29万,m,https://m.weibo.cn/u/3577849617?,https://m.weibo.cn/detail/P3UtRhS6o,
5880497994,P3Um3ve3H,北方的海007,2024-12-08 14:29:21,2024年12月7日，美籍华人演奏家、作曲家高虹女士琵琶大师班在山东大学洪楼校区艺术学院309音乐厅举办。（摄影/北海） ,0,0,1,中国,山东,济南,海纳百川  厚德载物,1141,1800,m,https://m.weibo.cn/u/5880497994?,https://m.weibo.cn/detail/P3Um3ve3H,
5772117184,P3U71yvHM,请叫我孙卷卷,2024-12-08 13:52:19,中国研究生数学建模竞赛颁奖典礼圆满结束 感谢我的队友和各位老师的大力支持 感谢山大和华为让我们有机会光临泉城 济南·山东大学中心校区 ,0,0,1,中国,山东,济南,应用统计研二在读｜INTJ型 | 统计专业的宠儿，管理专业的弃儿,114,44,m,https://m.weibo.cn/u/5772117184?,https://m.weibo.cn/detail/P3U71yvHM,
5118139288,P3TVQk26f,我的ID是森活魚块,2024-12-08 13:24:46,山大一日游[好运连连] 青岛·山东大学青岛校区博物馆 ,0,1,3,中国,山东,N/A,本帳號為AI［自動更新］,329,343,f,https://m.weibo.cn/u/5118139288?,https://m.weibo.cn/detail/P3TVQk26f,
6871312866,P3TTYrNL7,fdy小张,2024-12-08 13:20:10,八年后再来山大中心校区，周末的校园里有上至古稀老人，下至咿呀孩童，还有那朝气蓬勃的青年人，天气虽然是冷的，但给人心里的感觉是暖暖的！ 济南·山东大学中心校区 ,0,2,1,中国,山东,青岛,时光不问赶路人，星光不负有心人,255,158,m,https://m.weibo.cn/u/6871312866?,https://m.weibo.cn/detail/P3TTYrNL7,
3296258407,P3TASpCS8,可晨闻,2024-12-08 12:33:07,#闻字日记#  “华为杯”数学建模 济南·山东大学中心校区 ,0,2,6,中国,山东,N/A,好事总会发生在下一个转弯,480,198,f,https://m.weibo.cn/u/3296258407?,https://m.weibo.cn/detail/P3TASpCS8,
7526090479,P3Tkr3mn6,济南历城融媒,2024-12-08 11:52:36,2024年12月5日，阳光倾洒，山东大学洪家楼校区古老的教学楼在光影勾勒下，轮廓愈发硬朗而庄重，展现着山东大学洪家楼校区百年老校独有的建筑魅力。（作者：杨帅）#山东大学洪家楼校区##百年老校##古建筑# ,0,1,1,中国,河北,衡水,,122,1717,m,https://m.weibo.cn/u/7526090479?,https://m.weibo.cn/detail/P3Tkr3mn6,
1789442461,P3Suf8pyc,研究生申请陈大大,2024-12-08 09:44:01,你好 我去年山大毕业 数学专业 绩点81 拿过一些省级的建模奖项 雅思6.5（5.5）三年工作经验 申城大和理工的计算机专业机会大吗  #香港研究生申请##陈大大说研究生申请# ,1,0,1,中国,广东,珠海,MSc硕士，多次受邀参与高校直播，作品代表 《陈大大留学说》、《陈大大带你走进校园》、《大粉来信》等,2339,40.5万,m,https://m.weibo.cn/u/1789442461?,https://m.weibo.cn/detail/P3Suf8pyc,
2175686497,P3REhbdaY,济南日报,2024-12-08 07:36:00,#淋巴水肿# 【#健康科普# | 孩子腿变粗可能不是长胖了，警惕这种致残行极高的疾病】宝宝越来越圆润，很多家长以为是长胖了，忽略了其中的风险。其实，很多淋巴水肿会表现为软组织的增厚，如肢体的增粗，不对称，肿胀，影响生长发育、正常活动，导致残疾。这不仅仅会对孩子的身体造成影响，它还可能带来 ...全文,0,0,0,中国,山东,济南,《济南日报》创刊于1948年，作为中共济南市委机关报，《济南日报》是全国十五家副省级党报之一，是济南覆盖最广的主流媒体。,247,145.5万,m,https://m.weibo.cn/u/2175686497?,https://m.weibo.cn/detail/P3REhbdaY,
6879785988,P3RuHxxDD,静默与纷华,2024-12-08 07:12:25,#我想和医疗中的死不认错叫个板##山大口腔##医疗诈骗##我的抗战#  山大口腔医学院（医院）副院长、正畸科主任、康虹院区院长魏福兰，你不是喜欢照镜子吗？天光已经大亮，快来照一照吧。  魏福兰，2020年7月21日第一次交涉后你收集病历资料组织专家会诊，关于王春玲的矫治你敢说你没看明白吗？我原本以 ...全文,0,0,0,中国,山东,青岛,学习与记录,674,611,f,https://m.weibo.cn/u/6879785988?,https://m.weibo.cn/detail/P3RuHxxDD,
7375978743,P3OinwDvE,我们无缘1992,2024-12-07 23:03:48,山东大学SDU  大家有想做家教的朋友们可以进群啦！不要让自己的才华被埋没哦 ,0,1,0,中国,山东,济南,,205,3,m,https://m.weibo.cn/u/7375978743?,https://m.weibo.cn/detail/P3OinwDvE,
7929426651,P3NXLlsJH,高冷国公主______,2024-12-07 22:13:01,今年相比于去年来说 不管是遇见的人 还是事 都幸运好太多了 这可能是幸运的一年山东大学SDU ,0,0,1,中国,山东,N/A,,184,6,f,https://m.weibo.cn/u/7929426651?,https://m.weibo.cn/detail/P3NXLlsJH,
2005407691,P3NMOu1AM,一根思想苇草,2024-12-07 21:46:03,#高校#  山东大学 青岛·山东大学(青岛校区) ,0,3,1,中国,山东,青岛,Struggle for life～,145,520,m,https://m.weibo.cn/u/2005407691?,https://m.weibo.cn/detail/P3NMOu1AM,
7328617218,P3Nm2zuZa,是木宁檬吖,2024-12-07 20:40:05,自己设计的游戏也是玩上啦！美美背上我们设计游戏的小奖品，好看好看好看，其他三个人还没回来，我先替大家背啦 海鸥话剧社的演出超棒，这个剧团好E，好喜欢！ 青岛·山东大学(青岛校区) ,0,0,0,中国,山东,青岛,,13,3,f,https://m.weibo.cn/u/7328617218?,https://m.weibo.cn/detail/P3Nm2zuZa,
6485277108,P3Nlpodhx,9Ullll2llllRaaaaa,2024-12-07 20:38:31,同步一下🧚🏼♀️ 青岛·山东大学(青岛校区) ,0,1,7,中国,山东,N/A,📕，dy 9Ullll2llllRaaaaa,114,153,f,https://m.weibo.cn/u/6485277108?,https://m.weibo.cn/detail/P3Nlpodhx,
6102764058,P3N7FdsfG,要做永远开心会赚钱的漂亮小女孩,2024-12-07 20:04:40,第一次在酒店点一箱啤酒来喝🍺 简直不要太快乐  济南微醺局 济南·全季酒店(济南山东大学山大南路店) ,0,2,1,中国,山东,济南,平安喜乐，得偿所愿～,71,128,f,https://m.weibo.cn/u/6102764058?,https://m.weibo.cn/detail/P3N7FdsfG,
6010821807,P3N5WpgCZ,Cousinners,2024-12-07 20:00:25,马院马克思主义理论考研  山大    山东大学马理论初试历年真题答案 保真低价 ,0,0,0,中国,北京,北京,。,662,381,f,https://m.weibo.cn/u/6010821807?,https://m.weibo.cn/detail/P3N5WpgCZ,
6692661652,P3MWNF0KD,晚来天欲雪y-,2024-12-07 19:37:54,又又又来吃大吉利了 济南·山东大学中心校区 ,0,0,3,中国,山东,济南,能饮一杯无,202,66,f,https://m.weibo.cn/u/6692661652?,https://m.weibo.cn/detail/P3MWNF0KD,
7372791642,P3MQulIYc,云南省人民政府,2024-12-07 19:22:21,#云政要闻# 【王宁与山东大学党委书记任友群校长李术才举行工作会谈】12月7日，省委书记王宁在昆明与山东大学党委书记任友群、校长李术才一行举行工作会谈。 王宁与山东大学党委书记任友群校长李术才举行工作会谈 ,0,0,0,中国,云南,昆明,,138,2.9万,m,https://m.weibo.cn/u/7372791642?,https://m.weibo.cn/detail/P3MQulIYc,
5664015066,P3MBUaAaQ,mmmmmm7__,2024-12-07 18:46:25,🤍下雪啦☃︎ *･ﾟ  山东大学SDU#下雪啦##山东雪窝子下雪了吗##雪景##下雪了# 威海 ,0,1,2,中国,山东,威海,,85,54,f,https://m.weibo.cn/u/5664015066?,https://m.weibo.cn/detail/P3MBUaAaQ,
7526090479,P3Mj3E4ON,济南历城融媒,2024-12-07 18:00:00,#济南轨道交通8号线预计明年底通车#【明年底通车，济南轨道交通8号线全线桥隧贯通】12月5日，在济南轨道交通8号线一期工程建设现场，最后一榀U型梁在潘王路站至山东大学站（均为工程名）区间完成架设，标志着8号线全线桥隧贯通。目前，8号线车站全部封顶，转入装饰装修、机电设备安装阶段，计划2025年 ...全文,0,0,0,中国,河北,N/A,,122,1717,m,https://m.weibo.cn/u/7526090479?,https://m.weibo.cn/detail/P3Mj3E4ON,
7383854910,P3LbXcali,荔枝做一只哑巴小狗,2024-12-07 15:09:44,巧克力柿子超级无敌巨好吃！！！！ 青岛·山东大学青岛校区图书馆 ,0,1,1,中国,山东,青岛,我们只管向前跑，剩下只有风声,199,10,f,https://m.weibo.cn/u/7383854910?,https://m.weibo.cn/detail/P3LbXcali,
1603919632,P3L2TzV8V,北野自治区,2024-12-07 14:47:25,雪到威海站，晚点一天。 昨天才是二十四节气之一的大雪节点。 但是昨天阳光朗照，天气晴好。  先贤们是怎样捕捉到某些宇宙机密的？ 据传马斯克说过，没有发明创造 机密都是通天者猜中密码悄悄下载的。  于是智力竞争成了猜想游戏。 静观，内省，归零，顿悟 成为科学，哲学，诗歌与艺 ...全文,0,0,3,中国,山东,威海,诗人。书法家。著有《马嚼夜草的声音》等诗文集6部。曾获第二届“华文青年诗人奖”。,332,2893,m,https://m.weibo.cn/u/1603919632?,https://m.weibo.cn/detail/P3L2TzV8V,
6245101146,P3KTLBdVs,早安济宁,2024-12-07 14:24:56,#济宁# 【山东大学第二医院与曲阜市人民医院签约！】 12月5日，山东大学第二医院与曲阜市人民医院签约医联体建设，并建立了口腔颌面、肝胆胰专科医联体合作关系。  医联体的建设将依托山东大学第二医院区域医疗中心的引领辐射带动作用，为市人民医院在先进管理经验、精湛医疗技术和优质服务理念方面培 ...全文,0,0,1,中国,山东,济宁,早安🌅,72,1.1万,m,https://m.weibo.cn/u/6245101146?,https://m.weibo.cn/detail/P3KTLBdVs,
3568130650,P3KSDAr8i,比考试难考的地瓜疯了版,2024-12-07 14:22:09,莫名的累 从周三到周五 连轴上了三整天的课 累到晚上不想说话 今早上又马不停蹄的来医院看👵 昨晚加起来睡了不到5小时 头疼要疼炸了感觉 一下子憔悴了好多 明后天又要起大早带学生出去考一天试 最近也是满满的憔悴 济南·山东大学齐鲁医院 ,0,0,1,中国,山东,济南,此间无事 岁岁年年,419,565,f,https://m.weibo.cn/u/3568130650?,https://m.weibo.cn/detail/P3KSDAr8i,
3874599507,P3KEt1hR9,绿松三四枝,2024-12-07 13:47:14,学姐我真稀罕你啵啵啵我亲亲你啵啵啵一辈子跟我好 威海·山东大学(威海校区) ,0,0,5,中国,山东,威海,,391,159,m,https://m.weibo.cn/u/3874599507?,https://m.weibo.cn/detail/P3KEt1hR9,
7739503876,P3Ktpc62V,维奈克拉_Venetoclax,2024-12-07 13:19:59,假装被齐鲁挖走了 博施济众  广智求真 #山东大学##齐鲁医院##山东大学趵突泉校区#山东大学(趵突泉校区)济南·山东大学(趵突泉校区) ,0,1,1,中国,北京,北京,不仅医人，更要医心！,144,39,m,https://m.weibo.cn/u/7739503876?,https://m.weibo.cn/detail/P3Ktpc62V,
3683965947,P3KrnEbhf,每天都只想毕业和生发,2024-12-07 13:15:00,师兄去山大开会吃我最爱的兰州拉面需要10rmb，我在科大吃垃圾需要26rmb，青菜是吃了会吐的，油鸡是只有油的，每次在吃食堂的时候我都非常想念山大 ,0,3,1,中国,香港,N/A,自由又清醒，真诚而勇敢,149,173,f,https://m.weibo.cn/u/3683965947?,https://m.weibo.cn/detail/P3KrnEbhf,
