微博id,uni_id,url,主页,发布时间,国家,城市,微博bid,微博作者,微博内容,性别,情感倾向,点赞数,爬取时间,用户关注数,用户简介,省份,粉丝数,评论数,转发数
1064324292.0,,https://m.weibo.cn/detail/P3ClLpHmk,,2024-12-06 16:39:11,中国,德州,P3ClLpHmk,民进德州市委会,,,0.5,,2024-12-08 21:20:58,,,山东,,,
5417540087.0,,https://m.weibo.cn/detail/OBG6DcgY2,https://m.weibo.cn/u/7939302315?,2024-10-15 17:58:55,中国,济南,OBG6DcgY2,承瘾,倒计时22天山东大学SDU#考研# ,m,0.9868708421728368,0.0,2024-12-08 21:20:58,19.0,24小时在线,山东,1,1.0,0.0
5450756900.0,,https://m.weibo.cn/detail/P3VJzerD6,https://m.weibo.cn/u/7939302315?,2024-12-08 18:00:00,中国,青岛,P3VJzerD6,小马甲不能丢丢,倒计时22天山东大学SDU#考研# ,m,0.9868708421728368,0.0,2024-12-08 21:20:58,19.0,24小时在线,山东,1,1.0,0.0
5456589573.0,,https://m.weibo.cn/detail/P3K8wdyn4,https://m.weibo.cn/u/7607999052?,2024-12-07 12:28:31,中国,,P3K8wdyn4,-零零幺,不要空着肚子去超市 山东大学(青岛校区) 青岛·山东大学(青岛校区) ,m,0.999999010856486,0.0,2024-12-08 21:20:58,78.0,,山东,5,0.0,0.0
5460341213.0,,https://m.weibo.cn/detail/P3CFvs10X,https://m.weibo.cn/u/2880758390?,2024-12-06 17:27:49,中国,济南,P3CFvs10X,高钙咩,🏸❤️🔥山东大学SDU 济南·山东大学中心校区 ,f,0.9959286478435108,4.0,2024-12-08 21:20:58,529.0,,山东,181,1.0,0.0
5510544196.0,,https://m.weibo.cn/detail/P3jmzADrx,https://m.weibo.cn/u/6390388325?,2024-12-04 16:19:00,中国,武汉,P3jmzADrx,晴川繁花,梦想可导，时间可微，你的未来有♾️的可能； 奔赴未来无“极限”，期待“相交”于顶峰； 未来收敛于精彩，理想与前程共轭——山大数院语录#山东大学# ,m,0.9999909916253612,8.0,2024-12-08 21:20:58,80.0,让暴风雨来的更猛烈吧,湖北,72,1.0,0.0
5515147296.0,,https://m.weibo.cn/detail/P3qnBmbgg,https://m.weibo.cn/u/7482131030?,2024-12-05 10:10:45,中国,,P3qnBmbgg,·祈愿殿下·,#山东大学数学学院教授武术家燕子杰逝世#燕老千古 🙏🙏🙏话说武术选修还是很有必要的，倒也不必休学…… ,m,0.9998250775836572,0.0,2024-12-08 21:20:58,554.0,投稿合作请+V：Hhzy0109,山东,2.5万,0.0,0.0
5515535735.0,,https://m.weibo.cn/detail/OBDWjzmjA,https://m.weibo.cn/u/1770165364?,2024-10-15 12:28:00,日本,,OBDWjzmjA,草摩夹的透酱,幼儿园灵魂拷问家长“喜欢男孩还是女孩？”  📰调查问卷内容能多 “离谱”？山东龙口市一所幼儿园自 9 月开学给家长连送三份问卷，其中不仅问及 “喜欢男孩还是女孩”、“家庭年人均可支配收入”，连家中的宠物和装修风格也成为被调查的内容😲 当地教体局说，这是山东大学科研项目委托发放的问卷。 ...全文,f,0.999999999875266,0.0,2024-12-08 21:20:58,698.0,广东广播电视台珠江经济台，中国经济广播第一台！,日本,32.5万,0.0,0.0
5519199499.0,P3uoCogKr,https://m.weibo.cn/detail/P3uoCogKr,https://m.weibo.cn/u/3547942163?,2024-12-05 20:24:15,中国,南京,P3uoCogKr,戳爷的火醬,【单县中心医院圆满承办菏泽市护理学会学术会议】         为进一步提升菏泽市安宁疗护服务水平及护理人员的安全管理意识，推动全市安宁疗护及护患安全管理工作高质量发展，11月30日，由菏泽市护理学会主办，单县中心医院承办的“菏泽市首届安宁疗护专业委员会第二次学术会议暨护患安全管理专业委员会 ...全文,m,0.9999998820315816,1.0,2024-12-08 21:20:58,131.0,鲁网菏泽官方微博,江苏,2509,0.0,0.0
5519199499.0,,https://m.weibo.cn/detail/P3uoCogKr,https://m.weibo.cn/u/7766637137?,2024-12-05 20:24:15,中国,南京,P3uoCogKr,戳爷的火醬,#山东大学数学学院教授武术家燕子杰逝世#燕子杰教授的离世是学术界和武术界的一大损失他的生平事迹和卓越成就将永远铭刻在人们的心中。愿燕子杰先生安息！ ,m,0.9999999537802534,20.0,2024-12-08 21:20:58,4482.0,我们在初雪时重逢。,江苏,1.7万,0.0,0.0
5519199499.0,P3uoCogKr,https://m.weibo.cn/detail/P3uoCogKr,https://m.weibo.cn/u/2027480085?,2024-12-05 20:24:15,中国,南京,,戳爷的火醬,#何以中国弦歌不辍#【何以中国丨“何以中国·弦歌不辍”网络主题宣传活动在曲阜启动】泱泱华夏，历史悠久，文脉绵长。11月30日，由中央网信办、国家文物局、人民日报社、山东省委网信委指导的“何以中国·弦歌不辍”网络主题宣传活动在山东济宁曲阜启动。启动仪式上，山东大学儒学高等研究院教授、孔子研 ...全文,f,0.9979060717754472,0.0,2024-12-08 21:20:58,3324.0,看水母，懂烟台。水母网初建于2000年12月28日，是烟台第一家大型综合门户网站，拥有国家一类新闻网站资质。,江苏,543万,0.0,0.0
5519199499.0,P3uoCogKr,https://m.weibo.cn/detail/P3uoCogKr,https://m.weibo.cn/u/5828010217?,2024-12-05 20:24:15,中国,南京,P3uoCogKr,戳爷的火醬,好久好久好久没发手机里的碎片～ 秋天🍂一些记录～ 和耿宝在济南去了想去很久的山东大学～ 赶在秋天的末尾去了白瀑寺～ 吃到了特别好吃的铁锅炖，一直想再吃！ 吃了一个吃完以后💩是绿色的面包！ 去了趵突泉！ 买了可爱的耳机壳，粗糙的小狗🐶～ 还有没拍照，但是我麻将赢了三家的光辉时刻 ...全文,f,0.978119823593625,1.0,2024-12-08 21:20:58,366.0,走的是阳光道，奔的是日子甜,江苏,143,1.0,0.0
5521882911.0,,https://m.weibo.cn/detail/P3WfMkvwa,https://m.weibo.cn/u/6047067900?,2024-12-08 19:19:22,中国,,P3WfMkvwa,____不吵不闹的六月,一连串毫无规律的符号，还是东夷文化系统的早期文字？  丁公陶文 龙山文化（约公元前2300~前1800年） 1991年山东省邹平市丁公遗址出土 山东大学博物馆 大道之行：儒家文化特展，故宫博物院 北京·故宫博物院-午门 ,f,0.9999576097530308,2.0,2024-12-08 21:20:58,247.0,博物馆、美术馆控。个人公众号“老物件儿”和小程序“最爱老物件儿”，通过对博物馆展品的文字与图片介绍，普及与推广古代艺术。,山东,830,3.0,0.0
5521882911.0,,https://m.weibo.cn/detail/P3DRHeJiS,https://m.weibo.cn/u/5733670322?,2024-12-06 20:30:36,中国,,P3DRHeJiS,____不吵不闹的六月,【黑龙江省首届大学生新文科实践创新大赛决赛成功举行】11月27日，由黑龙江省教育厅主办、黑龙江大学承办的黑龙江省首届大学生新文科实践创新大赛决赛成功举行。黑龙江省教育厅二级巡视员车成全，全国新文科教育研究中心执行主任、山东大学原党委副书记仝兴华，黑龙江大学副校长井立强，评委组组长中国 ...全文,m,0.9999999999998576,0.0,2024-12-08 21:20:58,65.0,黑龙江省教育厅官方微博、教育官微联盟成员，传递黑龙江教育资讯，展示黑龙江教育形象，服务广大师生和人民群众。,山东,7617,0.0,0.0
5553636865.0,,https://m.weibo.cn/detail/P3v5JzpNE,https://m.weibo.cn/u/7718387169?,2024-12-05 22:10:28,中国,太原,P3v5JzpNE,琪琪2020520,#济南家教# 家教编号：24120107 学员地址：济南槐荫区绿地泉景嘉园 辅导科目：数理化 学员情况：初三年级、男生，一对一老师上门 时间安排：每周1 次；每次2小时（具体时间段协商） 教员要求：要求山东大学，男女不限，有家教经验，要细心有耐心，有责任心。 老师薪水：90元/小时 ,m,0.9999989751107572,0.0,2024-12-08 21:20:58,1147.0,接单和进群关注后私聊，信息费预付，非诚勿扰。,山西,7058,0.0,0.0
5553636865.0,,https://m.weibo.cn/detail/P3z1G3yoy,https://m.weibo.cn/u/6281312110?,2024-12-06 08:11:27,中国,太原,P3z1G3yoy,琪琪2020520,请问有没有济南校区的同学可以今天或明天帮忙取件+盖章（到中心校区就业中心）+寄回，有偿，非常感谢！❤️        本人在青岛校区，报名表出了一点问题，需要重新盖就业中心的章，实在有点远赶不过去啦！  蹲蹲～山东大学SDU 青岛·山东大学(青岛校区) ,f,0.9996807294213004,1.0,2024-12-08 21:20:58,508.0,一个升起月亮的身体，必然驮住了无数次日落～🌙@我的小小英雄主义_,山西,64,2.0,1.0
5553636865.0,,https://m.weibo.cn/detail/P3z1G3yoy,https://m.weibo.cn/u/7490505562?,2024-12-06 08:11:27,中国,太原,P3z1G3yoy,琪琪2020520,何以中国｜真正的山东大汉！山东大学儒学高等研究院教授杨朝明解密“六边形战士”孔子网页链接 ,f,0.9990505599899208,0.0,2024-12-08 21:20:58,501.0,我是垦利区融媒体中心官方微博账号,山西,10.2万,0.0,1.0
5553636865.0,,https://m.weibo.cn/detail/P3v5JzpNE,https://m.weibo.cn/u/7599168126?,2024-12-05 22:10:28,中国,太原,P3v5JzpNE,琪琪2020520,山东大学SDU  毋庸置疑，美国是头号敌人！ ,m,0.9976681996859648,0.0,2024-12-08 21:20:58,335.0,莆田市俞建,山西,14,0.0,0.0
5599258815.0,,https://m.weibo.cn/detail/P3m9E6Laz,https://m.weibo.cn/u/6057968751?,2024-12-04 23:25:23,中国,北京,P3m9E6Laz,__Deal__,#听见微博# #微博声浪计划# *本期案件无恐怖，少少量血腥描述，请放心入场* 特别感谢今非NotToday、旺仔苹果牛奶和FF-Foo在上周的赞赏，爱意收到！感谢支持！   前言/Foreword/在首尔市麻浦区，有一家颇具名气的生鱼片店，老板老徐是一位中年男人，拥有一儿一女。儿子从小就表现出超常的踢球天赋，于是 ...全文,f,0.9999997242194876,1.0,2024-12-08 21:20:58,5.0,无所世事是由核桃和斑马主持的一档故事漫谈类声音节目。期待并感谢大家的收听和关注，我们努力码故事，希望各位听得愉快~,北京,26,1.0,0.0
5625102330.0,,https://m.weibo.cn/detail/P3iw94nsm,https://m.weibo.cn/u/1195071123?,2024-12-04 14:09:49,中国,济南,P3iw94nsm,inside_dream,学无止境，气有浩然。我所热爱的终将坚持下去！也没有任何放弃的理由！也为了不给我的母校寿光一中丢脸，哪怕没有鲜花和掌声，我依然是我自己的希望之星。不断鞭策，不断激励，勇敢做自己，做最好的自己！学习是一定会让人有所收获，也会有所改变的，突破渴望、成就梦想，我是寿光一中2003级校友魏禄业 ...全文,m,0.9999999859753504,0.0,2024-12-08 21:20:58,8377.0,笔名魏然，退役军人，潍坊市作家协会会员，1986年七月初六生于山东寿光，2008年5月曾为四川震区的少年儿童创作长篇励志小说《重金属》。,山东,1978,0.0,0.0
5633665147.0,,https://m.weibo.cn/detail/P3dhth4V9,https://m.weibo.cn/u/6142827538?,2024-12-04 00:49:56,中国,韶关,P3dhth4V9,鉴股牛哥,#读书打卡# 《山东博物馆》，蛋壳黑陶，碎片的厚度不超过0.2毫米。目前为止，蛋壳黑陶杯完整存世品极少。除了日照市博物馆的藏品外，其余小部分藏于中国国家博物馆（征调）、山东大学，多数珍藏于山东省博物馆，海外也有一些。无论是考古发掘还是从民间征集，目前发现的蛋壳黑陶杯基本都发现于离黄河入 ...全文,f,0.9999995659946428,0.0,2024-12-08 21:20:58,147.0,止损不止盈 加涨不加跌 投资不过山海关,广东,1351,0.0,0.0
7939302315.0,,https://m.weibo.cn/detail/P3cJJAiq3,https://m.weibo.cn/u/7939302315?,2024-12-03 23:26:50,中国,烟台,P3cJJAiq3,菠萝蜜才不吃菠萝,倒计时22天山东大学SDU#考研# ,m,0.9868708421728368,0.0,2024-12-08 21:20:58,19.0,24小时在线,山东,1,1.0,0.0
5733670322.0,,https://m.weibo.cn/detail/P37r92l1Z,https://m.weibo.cn/u/5733670322?,2024-12-03 09:57:17,中国,哈尔滨,P37r92l1Z,黑龙江教育,【黑龙江省首届大学生新文科实践创新大赛决赛成功举行】11月27日，由黑龙江省教育厅主办、黑龙江大学承办的黑龙江省首届大学生新文科实践创新大赛决赛成功举行。黑龙江省教育厅二级巡视员车成全，全国新文科教育研究中心执行主任、山东大学原党委副书记仝兴华，黑龙江大学副校长井立强，评委组组长中国 ...全文,m,0.9999999999998576,0.0,2024-12-08 21:20:58,65.0,黑龙江省教育厅官方微博、教育官微联盟成员，传递黑龙江教育资讯，展示黑龙江教育形象，服务广大师生和人民群众。,黑龙江,7617,0.0,0.0
5751811458.0,,https://m.weibo.cn/detail/P3VlN0RVp,https://m.weibo.cn/u/5751811458?,2024-12-08 17:01:26,中国,青岛,P3VlN0RVp,珍珍_EA,山大一日游～ 青岛·山东大学(青岛校区) ,f,0.9999309413161384,2.0,2024-12-08 21:20:58,268.0,所有的美好和幸福，是靠自己争取的👏🏼,山东,218,0.0,0.0
7939302315.0,,https://m.weibo.cn/detail/P3cJJAiq3,https://m.weibo.cn/u/7939302315?,2024-12-03 23:26:50,中国,烟台,P3cJJAiq3,菠萝蜜才不吃菠萝,倒计时22天山东大学SDU#考研# ,m,0.9868708421728368,0.0,2024-12-08 21:20:58,19.0,24小时在线,山东,1,1.0,0.0
7929426651.0,,https://m.weibo.cn/detail/P3NXLlsJH,https://m.weibo.cn/u/7929426651?,2024-12-07 22:13:01,中国,,P3NXLlsJH,高冷国公主______,今年相比于去年来说 不管是遇见的人 还是事 都幸运好太多了 这可能是幸运的一年山东大学SDU ,f,0.9998461197547934,1.0,2024-12-08 21:20:58,184.0,,山东,6,0.0,0.0
7911949207.0,,https://m.weibo.cn/detail/P3hcGag0q,https://m.weibo.cn/u/7911949207?,2024-12-04 10:49:06,中国,枣庄,P3hcGag0q,草莓珍珠泪公主,山东大学SDU 国考结束了，省考冲起来啦考前来一波划重点！#公务员考试##省考##山东省考# ,f,0.9999578962301778,0.0,2024-12-08 21:20:58,114.0,,山东,1,0.0,0.0
5420376009.0,,https://m.weibo.cn/detail/P3uJGzksJ,https://m.weibo.cn/u/7246693283?,2024-12-05 21:16:09,中国,深圳,P3uJGzksJ,羽星幻,山东大学考研 山东大学软件园校区考研酒店350r出两晚，距离学校步行五百米 ,m,0.9999956758675896,0.0,2024-12-08 21:20:58,2.0,,广东,1,1.0,0.0
5399140185.0,,https://m.weibo.cn/detail/P3Cyh2xDL,https://m.weibo.cn/u/5633665147?,2024-12-06 17:10:00,中国,潍坊,P3Cyh2xDL,奎文发布,中线波段股:$宇晶股份 sz002943$ ，今日收盘价20.33元，公司超25年行业打磨沉淀，切磨抛装备小巨人持续开拓。“设备+耗材+切片加工”一体化发展战略宇晶股份成立于1998年，2018年上市，主要产品及服务为高硬脆材料切、磨、抛设备、高硬脆材料切割耗材、硅片及切片加工服务、热场系统系列产品、光伏电站 ...全文,m,0.953058096600922,0.0,2024-12-08 21:20:58,4909.0,炒股就得精、准、狠，如果您不具备绝杀好股的能力，那要自己好好研究股市思路，做好及时止损的能力。,山东,19.7万,0.0,0.0
5828010217.0,,https://m.weibo.cn/detail/P38ET8Jpf,https://m.weibo.cn/u/5828010217?,2024-12-03 13:03:53,中国,北京,P38ET8Jpf,北京一级棒美少女,好久好久好久没发手机里的碎片～ 秋天🍂一些记录～ 和耿宝在济南去了想去很久的山东大学～ 赶在秋天的末尾去了白瀑寺～ 吃到了特别好吃的铁锅炖，一直想再吃！ 吃了一个吃完以后💩是绿色的面包！ 去了趵突泉！ 买了可爱的耳机壳，粗糙的小狗🐶～ 还有没拍照，但是我麻将赢了三家的光辉时刻 ...全文,f,0.978119823593625,1.0,2024-12-08 21:20:58,366.0,走的是阳光道，奔的是日子甜,北京,143,1.0,0.0
5399140185.0,,https://m.weibo.cn/detail/P3Cyh2xDL,https://m.weibo.cn/u/3698965682?,2024-12-06 17:10:00,中国,潍坊,P3Cyh2xDL,奎文发布,【威海市产学研合作补助资金实施细则（试行）新闻发布会】 1.发言人您好，我是乳山电视台的记者。请问此次对产学研工作的政策支持中，重点支持那几方面的内容呢？ 新闻发言人： 一是发挥驻威高校院所“动力源”作用。用好驻威高校院所在人才团队和科技研发等方面的资源优势，建立创新资源信息数据库， ...全文,m,0.9999995709572738,3.0,2024-12-08 21:20:58,1000.0,乳山市融媒体中心官方微博,山东,11.6万,3.0,3.0
3577849617.0,,https://m.weibo.cn/detail/P3UtRhS6o,https://m.weibo.cn/u/7747002322?,2024-12-08 14:48:34,中国,淄博,P3UtRhS6o,淄博发布,唱京剧、玩乐队、演话剧……那夜，山东大学青岛校区星光璀璨！网页链接 ,m,0.999999279388996,0.0,2024-12-08 21:20:58,5.0,,山东,134,0.0,0.0
3683965947.0,,https://m.weibo.cn/detail/P3KrnEbhf,https://m.weibo.cn/u/3546569522?,2024-12-07 13:15:00,中国,,P3KrnEbhf,每天都只想毕业和生发,【“宪”在出发，“志”在蔚蓝】#全环境立德树人# 12月5日是第39个#国际志愿者日#，青岛市生态环境局即墨分局联合山东大学环境科学与工程学院开展了“‘宪’在出发，‘志’为蔚蓝”全环境立德树人宣传活动，通过主题宣讲、移动课堂、志愿服务等丰富的活动形式，让绿色新风“吹”进校园。 ...全文,m,0.9999998814192628,0.0,2024-12-08 21:20:58,262.0,青岛市生态环境局即墨分局政务微博,香港,1925,0.0,1.0
3698965682.0,,https://m.weibo.cn/detail/P3gyruP8Z,https://m.weibo.cn/u/2155687174?,2024-12-04 09:10:00,中国,威海,P3gyruP8Z,乳山发布,小红书最近流行去联合国开会或演讲的“联合国媛”，事实上你只需要花26美元，你也可以去联合国参观。  不过这种套路只有最早搞的那几个人能赚到钱，后面就不行了，因为一帮名媛去联合国发视频，观众刷的太多了，难免露馅。  现在拍短视频的比看短视频的还多，所以普遍感觉流量不够。一有什么东西火了， ...全文,m,0.0072755852756433,1.0,2024-12-08 21:20:58,528.0,原版英语教学 大学英语教师 1000+ 内地/香港/日本/新加坡学生 50%+ KET/PET优秀+卓越   15102878520,山东,2.6万,0.0,0.0
3803091955.0,,https://m.weibo.cn/detail/P3DaZzPr9,https://m.weibo.cn/u/6397583108?,2024-12-06 18:45:23,中国,青岛,P3DaZzPr9,Lucky江小糖,山东大学青岛校区校内竟然有个博物馆 不说了，考研四战我要上山青 青岛·山东大学(青岛校区) ,m,0.999999949410622,0.0,2024-12-08 21:20:58,7.0,,山东,3,1.0,0.0
3803785662.0,,https://m.weibo.cn/detail/P3VjYcwLX,https://m.weibo.cn/u/1660069507?,2024-12-08 16:56:57,中国,北京,P3VjYcwLX,赵丽婚姻律师,今天是第39个国际志愿者日，今年的主题是“贡献志愿力量 创造美好生活”。今天，让我们一起走进山东大学齐鲁医院的一位志愿者董来东，听她志愿服务的故事。#国际志愿者日#济南 郎哥有话说的微博视频 ,m,0.9919167577373076,0.0,2024-12-08 21:20:58,960.0,做个俗人，一身正气！,北京,7168,0.0,0.0
3809744992.0,,https://m.weibo.cn/detail/P3IOJ7i2r,https://m.weibo.cn/u/1593380125?,2024-12-07 09:07:01,中国,济南,P3IOJ7i2r,山东交通运输,25级考研倒计时16天山东大学考研  预计12月11日打印准考证#太奇 2025 年管理类联考辅导#  大家记得关注哦！ ,m,0.9837170736642727,0.0,2024-12-08 21:20:58,1246.0,管理类硕博考研、出国留学规划导师。上善若水，厚德载物。常怀感激之情，常保进取之心，常存敬畏之念。商务合作邮箱tqofficer0722@163.com,山东,2567,0.0,0.0
3844400647.0,,https://m.weibo.cn/detail/P3usdj09y,https://m.weibo.cn/u/1559441203?,2024-12-05 20:33:06,中国,苏州,P3usdj09y,sym诗宇末,今天看论文，发现这么一篇论文，第一单位是山东大学的，合作单位有新加坡的南洋理工跟台湾地区的亚洲大学。虽然学术交流很正常，但你把People's Republic of China跟Taiwan并列，你山东大学就这么没有敏感度吗 ,m,0.9999991769028416,83.0,2024-12-08 21:20:58,912.0,谨慎，这是个男的！第六道菜美食家~本名张芝橙~那个喜欢鞠婧祎的男生~永远爱糖公主~,江苏,17万,12.0,11.0
3874599507.0,,https://m.weibo.cn/detail/P3KEt1hR9,https://m.weibo.cn/u/5599258815?,2024-12-07 13:47:14,中国,威海,P3KEt1hR9,绿松三四枝,再记，感谢能动学院赠予的绝版纪念品，现在是核动学院了 ,m,0.7536143255904987,5.0,2024-12-08 21:20:58,43.0,我先是我,山东,33,3.0,0.0
3889212468.0,,https://m.weibo.cn/detail/P3ij9E4kM,https://m.weibo.cn/u/6049105216?,2024-12-04 13:37:49,中国,北京,P3ij9E4kM,大气科学进展AAS,今天有一个哥很好玩 他：你山东人 山东大学那么好你为什么不上山东大学？ 我：哥，我不上是因为我不想吗？ ,f,0.9997504862459986,0.0,2024-12-08 21:20:58,386.0,,北京,693,0.0,0.0
3924873598.0,,https://m.weibo.cn/detail/P3DJIzns1,https://m.weibo.cn/u/1784473157?,2024-12-06 20:10:57,中国,,P3DJIzns1,紫色miao257,【#山东大学数学学院教授武术家燕子杰逝世#】据齐鲁晚报消息，山东大学数学学院12月1日发布讣告，山东大学数学学院教授，著名学者武术家燕子杰先生12月1日在济南逝世，享年88岁。 2014年，山东大学官网曾刊文《燕子杰：教数学的梅花桩大师》。文章援引他弟子的说法称：“师父当年在北京大学物理系学习 ...全文,m,1.0,384.0,2024-12-08 21:20:58,1309.0,北京中新网信息科技有限公司,山东,8129.3万,56.0,40.0
3980756404.0,,https://m.weibo.cn/detail/P3Atv1V6R,https://m.weibo.cn/u/7559190482?,2024-12-06 11:52:45,中国,陇南,P3Atv1V6R,陇南武都社保局,山大研一｜周末背着老师偷偷出来玩啦！！ ,f,0.9992997273826286,19.0,2024-12-08 21:20:58,24.0,宝宝们想问的链接，在微博评论区问我！我看到就会回复的（dy发🔗会被封呜呜呜） 🎵：养肥波的仙女 🧣：养肥波的仙女,甘肃,799,5.0,0.0
5018797100.0,,https://m.weibo.cn/detail/P3a26mxqE,https://m.weibo.cn/u/7873930428?,2024-12-03 16:33:50,中国,济南,P3a26mxqE,Winni_0530,近日，中国科学院上海有机化学研究所王鹏课题组和山东大学徐立平课题组合作利用大位阻β-二酮配体，用芳基、烯基硼酸和烷基卤作为偶联试剂，成功实现了镍催化非活化烯烃的双碳化反应，相关研究成果发表在Nat. Commun.上。 ,m,0.9717352447360668,0.0,2024-12-08 21:20:58,201.0,滴滴滴,山东,50,1.0,0.0
5040305750.0,,https://m.weibo.cn/detail/P3BNZFWcU,https://m.weibo.cn/u/5510544196?,2024-12-06 15:16:00,中国,德州,P3BNZFWcU,德州天衢新区,#武汉大学# 民国以来，武汉大学从来就没有落寞过。  一直都是大学中的贵族系列，这是武大人的幸运，湖北学子的确幸，也是中部及全国学子们的幸事。  1991年，武汉大学的图书馆藏书规模，已达220万多册，规模之巨，已经很令读书人向往了。而同时期浙江大学的图书馆藏书才120万册，山东大学图书馆藏书200 ...全文,f,0.9999999999916054,2.0,2024-12-08 21:20:58,157.0,铁粉可通过私信投稿，投稿请务必提供详细资料，叙述清楚事件经过！本博收到后会根据情况选发！ 所发内容如有侵权，请私信联系删除！,山东,97.9万,0.0,0.0
5067158731.0,,https://m.weibo.cn/detail/P3uMZCuyk,https://m.weibo.cn/u/3809744992?,2024-12-05 21:24:18,中国,广州,P3uMZCuyk,连板一姐,【山东隧道技术屡次惊艳全球，#青岛地铁6号线一期# 斩获行业“奥斯卡”奖】11月28日，有着全球隧道行业“奥斯卡”美誉的国际隧道与地下空间协会第十届隧道工程年会在意大利热那亚举行，全球大型隧道及地下工程项目角逐年度工程、超越工程等多个奖项。经过评审、答辩环节，青岛地铁6号线一期工程滨海复 ...全文,m,0.999999998465266,1.0,2024-12-08 21:20:58,94.0,解读交通 服务出行,广东,10万,1.0,0.0
5067158731.0,,https://m.weibo.cn/detail/P3uMZCuyk,https://m.weibo.cn/u/2087169013?,2024-12-05 21:24:18,中国,广州,P3uMZCuyk,连板一姐,【AI热评：#幼儿园120道题调查家长谁给的权力#？#幼儿园调查问卷问题离谱谁给的权力#】近日，山东省龙口市的郑女士吐槽，开学三个月，孩子所就读的幼儿园给家长连发三份调查问卷。有的问卷长达120道题，其中不乏“更喜欢男孩还是女孩”等不合理问题，以及“摸底”父母职业、家庭收入等内容。对此，龙口 ...全文,m,0.9999917876525352,13.0,2024-12-08 21:20:58,1360.0,中央政法委机关报,广东,585.9万,1.0,27.0
5067158731.0,,https://m.weibo.cn/detail/P3uMZCuyk,https://m.weibo.cn/u/6108299770?,2024-12-05 21:24:18,中国,广州,P3uMZCuyk,连板一姐,山东大学SDU  有偿求流统专业考博资料和真题 ,m,0.9947441483382332,1.0,2024-12-08 21:20:58,820.0,你是人间四月天,广东,140,6.0,0.0
5067158731.0,,https://m.weibo.cn/detail/P3uMZCuyk,https://m.weibo.cn/u/6144443070?,2024-12-05 21:24:18,中国,广州,P3uMZCuyk,连板一姐,#博鳌乐城国际医疗旅游先行区#  海南博鳌鲁医医院  是一所集医疗、科研、预防、康复为一体的非营利综合性三级医院，也是鲁琼医疗合作重点引进项目。  医院目前开设有： 呼吸内科、神经内科、心血管内科、血液内科、肿瘤科、妇科、骨科等科室，采取“1+N”运营模式，引进山东省十家公立医院如山东大学齐 ...全文,m,0.9970104431547506,0.0,2024-12-08 21:20:58,74.0,海南会旗下医疗、养生资讯服务平台。,广东,482,0.0,0.0
5089452922.0,,https://m.weibo.cn/detail/OBDFFFCcu,https://m.weibo.cn/u/7474454705?,2024-10-15 11:47:01,中国,济南,OBDFFFCcu,不会演戏的演员丶,Fault detectability of Boolean control networks via non- augmented methods 科研云的微博视频 ,m,0.9431967667828028,0.0,2024-12-08 21:20:58,33.0,科研界的“百家讲堂”-科学前沿云讲座。 公众号：科研云,山东,24.9万,0.0,0.0
5105591532.0,,https://m.weibo.cn/detail/OBCEL013R,https://m.weibo.cn/u/7474454705?,2024-10-15 09:12:00,澳大利亚,,OBCEL013R,澳洲达伦哥,Fault detectability of Boolean control networks via non- augmented methods 科研云的微博视频 ,m,0.9431967667828028,0.0,2024-12-08 21:20:58,33.0,科研界的“百家讲堂”-科学前沿云讲座。 公众号：科研云,澳大利亚,24.9万,0.0,0.0
5109304667.0,,https://m.weibo.cn/detail/OBxP3DGuE,https://m.weibo.cn/u/5625102330?,2024-10-14 20:53:40,中国,佳木斯,OBxP3DGuE,雪团糖糕,山大太穷了发那点奖学金打发谁呢不欢迎报考山大大家避雷山东大学 济南·山东大学中心校区 ,f,0.9526876261050125,4.0,2024-12-08 21:20:58,259.0,他生若续此生梦,黑龙江,70,3.0,0.0
5118139288.0,,https://m.weibo.cn/detail/P3TVQk26f,https://m.weibo.cn/u/3889212468?,2024-12-08 13:24:46,中国,,P3TVQk26f,我的ID是森活魚块,"#科研进展# 【解析相对湿度增加促进二次有机气溶胶形成的原因】雾霾事件发生时，环境相对湿度高，并且常伴随芳香烃二次有机气溶胶质量浓度的增加。但是，相对湿度影响芳香烃二次有机气溶胶形成的机制尚不完全清晰。 近日山东大学杜林教授团队以典型芳香烃甲苯和1,3,5-三甲基苯为研究对象，系统探究了氮 ...全文",m,0.9992020123678784,2.0,2024-12-08 21:20:58,255.0,《大气科学进展(英)》(Advances in Atmospheric Sciences)——中国大气科学领域学术水平最高的英文期刊之一，1984年创刊，2009被SCI收录。来自9个国家、36个专业科研机构的60多位优秀责编全程监督审稿过程。与AAS共同崛起，一起闪耀光芒，让世界了解你的工作！,山东,7.2万,0.0,1.0
5208920153.0,,https://m.weibo.cn/detail/P3VWxqnj3,https://m.weibo.cn/u/7409700150?,2024-12-08 18:31:59,中国,,P3VWxqnj3,奶油泡泡mio,山东大学SDU  蹲蹲山大公共卫生专硕卫生政策与管理方向的师哥师姐想咨询一些问题 （可有偿） ,f,0.2134160929025744,3.0,2024-12-08 21:20:58,140.0,,山东,11,4.0,0.0
